"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부",
"64","목욕장업","11_44_01_P","3270000","3270000-202-2019-00001","20190830","","01","영업/정상","01","영업","","","","","051 463 0300","341.80","601839","부산광역시 동구 초량동 1204-1번지 부산역라마다앙코르호텔 B101호","부산광역시 동구 중앙대로196번길 10, 부산역라마다앙코르호텔 지하1층 B101호 (초량동)","48821","호텔사우나","20191029132617","U","2019-10-31 02:40:00.0","공동탕업","385939.583801356","181366.44369841","공동탕업","23","6","0","0","1","1","0","0","1","N","0","","","","임대","0","0","0","0","0","N",
"65","목욕장업","11_44_01_P","3270000","3270000-202-1984-00298","19840718","","01","영업/정상","01","영업","","","","","051 6431635","254.10","601811","부산광역시 동구 범일동 1501-38번지","부산광역시 동구 범상로 24-2 (범일동)","48718","덕산탕","20150130141103","I","2018-08-31 23:59:59.0","공동탕업","386696.532156203","184524.16109951","공동탕업","3","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"66","목욕장업","11_44_01_P","3270000","3270000-202-1994-00324","19940903","","01","영업/정상","01","영업","","","","","051 4689485","332.98","601816","부산광역시 동구 수정동 579-1번지","부산광역시 동구 망양로 792 (수정동)","48776","억수탕","20180413133234","I","2018-08-31 23:59:59.0","공동탕업","386116.078441486","183506.984673002","공동탕업","6","1","3","4","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"67","목욕장업","11_44_01_P","3270000","3270000-202-1990-00315","19901217","","01","영업/정상","01","영업","","","","","051 6445588","413.46","601842","부산광역시 동구 범일동 6-0번지","","","최신탕","20121128101858","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","3","0","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"68","목욕장업","11_44_01_P","3270000","3270000-202-1988-00308","19880921","","01","영업/정상","01","영업","","","","","051 6322255","313.83","601822","부산광역시 동구 좌천동 518-1","부산광역시 동구 정공단로 16 (좌천동)","48725","좌천탕","20201005133635","U","2020-10-07 02:40:00.0","공동탕업","387091.471939651","183621.275771554","공동탕업","5","2","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"69","목욕장업","11_44_01_P","3270000","3270000-202-1986-00301","19860804","","01","영업/정상","01","영업","","","","","051 4668075","627.30","601814","부산광역시 동구 수정동 1043-52","부산광역시 동구 홍곡남로 6 (수정동)","48786","동신탕","20211001141445","U","2021-10-03 02:40:00.0","공동탕업","385874.596670824","182509.08623689","공동탕업","3","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"70","목욕장업","11_44_01_P","3270000","3270000-202-1971-00267","19710119","","01","영업/정상","01","영업","","","","","051 4672077","324.90","601829","부산광역시 동구 초량동 204-1번지","부산광역시 동구 초량로13번길 9 (초량동)","48815","만수탕","20160726160251","I","2018-08-31 23:59:59.0","공동탕업","385919.60332012","181833.577142281","공동탕업","4","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"71","목욕장업","11_44_01_P","3270000","3270000-202-1973-00289","19730618","","01","영업/정상","01","영업","","","","","051 4675251","158.00","601832","부산광역시 동구 초량동 824-29번지","부산광역시 동구 초량로75번길 6 (초량동)","48806","구봉탕","20190520100554","U","2019-05-22 02:40:00.0","공동탕업","385371.346890152","181997.559380738","공동탕업","3","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"72","목욕장업","11_44_01_P","3270000","3270000-202-1988-00309","19880923","","01","영업/정상","01","영업","","","","","051 6431851","324.25","601060","부산광역시 동구 범일동 1430-14번지 ,1430-43","부산광역시 동구 성북로 56 (범일동,,1430-43)","48761","목화탕","20191223104137","U","2019-12-25 02:40:00.0","공동탕업","386651.165392785","184099.401739334","공동탕업","4","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"73","목욕장업","11_44_01_P","3270000","3270000-202-1987-00303","19871013","","01","영업/정상","01","영업","","","","","051 4641410","324.60","601812","부산광역시 동구 수정동 228-12번지","부산광역시 동구 중앙대로389번길 15 (수정동)","48775","백화탕","20180517163037","I","2018-08-31 23:59:59.0","공동탕업","386699.592319098","183163.791407926","공동탕업","4","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"74","목욕장업","11_44_01_P","3270000","3270000-202-1971-00284","19711106","","01","영업/정상","01","영업","","","","","051 6465067","66.70","601805","부산광역시 동구 범일동 252-897번지","부산광역시 동구 성남이로38번길 19 (범일동)","48752","오동탕","20181130094302","U","2018-12-02 02:40:00.0","공동탕업","387494.789137322","183502.423757132","공동탕업","2","0","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"75","목욕장업","11_44_01_P","3270000","3270000-202-1993-00323","19930522","","01","영업/정상","01","영업","","","","","051 6461810","321.24","601803","부산광역시 동구 범일동 651-17 652-29","부산광역시 동구 범일일길 4 (범일동,652-29)","48735","제일탕","20210419192707","U","2021-04-21 02:40:00.0","공동탕업","387537.781702195","183972.576860796","공동탕업","5","1","2","3","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"76","목욕장업","11_44_01_P","3270000","3270000-202-1982-00291","19820921","","01","영업/정상","01","영업","","","","","051 6353967","269.98","601825","부산광역시 동구 좌천동 897-3번지","부산광역시 동구 증산서로 32 (좌천동)","48767","신화탕","20121128100346","I","2018-08-31 23:59:59.0","공동탕업","386699.606099665","183933.021405347","공동탕업","3","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"77","목욕장업","11_44_01_P","3270000","3270000-202-1970-00264","19701120","","01","영업/정상","01","영업","","","","","051 4627339","255.18","601834","부산광역시 동구 초량동 931-53","부산광역시 동구 초량상로79번길 34 (초량동)","48813","한일탕","20200921164326","U","2020-09-23 02:40:00.0","공동탕업","385594.07733265","181948.153617583","공동탕업","3","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"78","목욕장업","11_44_01_P","3270000","3270000-202-1997-00328","19971211","","01","영업/정상","01","영업","","","","","051 4423480","388.62","601838","부산광역시 동구 초량동 1200-17번지","부산광역시 동구 중앙대로214번길 7 (초량동)","48733","광장사우나","20180326150450","I","2018-08-31 23:59:59.0","한증막업","386026.75739607","181580.381775088","한증막업","10","2","3","3","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"79","목욕장업","11_44_01_P","3270000","3270000-202-1970-00268","19701128","","01","영업/정상","01","영업","","","","","051 4676626","38.67","601827","부산광역시 동구 초량동 91-1번지","부산광역시 동구 고관로29번길 30 (초량동)","48794","천수탕","20121128102247","I","2018-08-31 23:59:59.0","공동탕업","385986.820438653","182296.270861214","공동탕업","3","0","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"80","목욕장업","11_44_01_P","3270000","3270000-202-1989-00314","19891230","","01","영업/정상","01","영업","","","","","051 4651152","370.52","601829","부산광역시 동구 초량동 308-9","부산광역시 동구 중앙대로231번길 29-1 (초량동)","48815","하나탕","20200921174049","U","2020-09-23 02:40:00.0","공동탕업","385839.807944514","181797.110142304","공동탕업","4","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"81","목욕장업","11_44_01_P","3270000","3270000-202-1983-00295","19831226","","01","영업/정상","01","영업","","","","","051 4673504","376.51","601815","부산광역시 동구 수정동 435-2번지","부산광역시 동구 망양로 825 (수정동)","48706","현대탕","20121128100459","I","2018-08-31 23:59:59.0","공동탕업","386313.231324733","183729.47021492","공동탕업","3","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"82","목욕장업","11_44_01_P","3270000","3270000-202-1984-00296","19840120","","01","영업/정상","01","영업","","","","","051 6355656","361.00","601803","부산광역시 동구 범일동 662-67","부산광역시 동구 범일로89번길 35 (범일동)","48735","천지탕","20210419192509","U","2021-04-21 02:40:00.0","공동탕업","387546.636967265","184168.678489877","공동탕업","3","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"83","목욕장업","11_44_01_P","3270000","3270000-202-1992-00319","19921204","","01","영업/정상","01","영업","","","","","051 4413549","298.64","601821","부산광역시 동구 수정동 1163-3번지","부산광역시 동구 망양로 733-1 (수정동)","48712","청하탕","20180515104743","I","2018-08-31 23:59:59.0","공동탕업","385949.296455771","183081.361573115","공동탕업","2","0","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"84","목욕장업","11_44_01_P","3270000","3270000-202-1981-00290","19811219","","01","영업/정상","01","영업","","","","","051 4410232","325.56","601813","부산광역시 동구 수정동 1007-12번지 1007-10,1007-13","부산광역시 동구 고관로63번길 22 (수정동,1007-10,1007-13)","48793","보건탕","20180413132656","I","2018-08-31 23:59:59.0","공동탕업","386166.021788373","182605.952485942","공동탕업","4","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"85","목욕장업","11_44_01_P","3270000","3270000-202-1963-00263","19630109","","01","영업/정상","01","영업","","","","","051 4675750","212.60","601830","부산광역시 동구 초량동 598-4번지","부산광역시 동구 초량중로 10 (초량동)","48820","태왕탕","20140226160826","I","2018-08-31 23:59:59.0","공동탕업","385592.887929697","181224.412650601","공동탕업","3","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"86","목욕장업","11_44_01_P","3270000","3270000-202-1989-00313","19891027","","01","영업/정상","01","영업","","","","","051633 9553","296.36","601825","부산광역시 동구 좌천동 866-1","부산광역시 동구 좌천로 18-1 (좌천동)","48771","평화탕","20211223162542","U","2021-12-25 02:40:00.0","공동탕업","386523.505451675","183615.037060414","공동탕업","5","1","2","3","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"87","목욕장업","11_44_01_P","3270000","3270000-202-2016-00001","20160616","","01","영업/정상","01","영업","","","","","051 464 2305","272.70","601816","부산광역시 동구 수정동 507번지","부산광역시 동구 수정공원로 119, 2-3층 (수정동)","48703","산수탕","20190227105645","U","2019-03-01 02:40:00.0","공동탕업","386018.242442612","183709.471525187","공동탕업","4","1","2","3","0","0","0","0","6","Y","0","","","","","0","","","0","0","N",
"88","목욕장업","11_44_01_P","3270000","3270000-202-1970-00270","19700909","","01","영업/정상","01","영업","","","","","051 4683545","181.21","601812","부산광역시 동구 수정동 282-1번지","부산광역시 동구 중앙대로361번길 40 (수정동)","48781","옥천탕","20170324135659","I","2018-08-31 23:59:59.0","공동탕업","386430.253862587","183024.844095147","공동탕업","3","1","2","3","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"89","목욕장업","11_44_01_P","3270000","3270000-202-1984-00297","19840421","","01","영업/정상","01","영업","","","","","051 6426536","166.00","601811","부산광역시 동구 범일동 1511-1번지","부산광역시 동구 범내로 36-4 (범일동)","48719","대원탕","20181116175136","U","2018-11-18 02:38:05.0","공동탕업","386686.525534987","184632.531852271","공동탕업","2","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"90","목욕장업","11_44_01_P","3270000","3270000-202-1963-00273","19630109","","01","영업/정상","01","영업","","","","","051 466 0055","191.99","601812","부산광역시 동구 수정동 215-12번지","부산광역시 동구 고관로 130, 1-2층 (수정동)","48788","석천탕","20180201174448","I","2018-08-31 23:59:59.0","공동탕업","386583.253696754","183107.550393974","공동탕업","3","1","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"91","목욕장업","11_44_01_P","3270000","3270000-202-1992-00320","19921223","","01","영업/정상","01","영업","","","","","051 4672576","455.34","601812","부산광역시 동구 수정동 159-1번지","부산광역시 동구 고관로 102 (수정동)","48790","동환목욕탕","20200407114001","U","2020-04-09 02:40:00.0","공동탕업","386422.470107084","182894.392948803","공동탕업","7","1","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
