"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부",
"59","건물위생관리업","09_30_04_P","3270000","3270000-206-2008-00010","20081128","","01","영업/정상","01","영업","","","","","051 501 1515","76.88","601837","부산광역시 동구 초량동 1157-8","부산광역시 동구 중앙대로308번길 3-5, 5층 504호 (초량동)","48729","주식회사 대흥시스템","20210824145811","U","2021-08-26 02:40:00.0","건물위생관리업","386351.941329364","182468.78681462","건물위생관리업","4","0","4","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"60","건물위생관리업","09_30_04_P","3270000","3270000-206-2014-00009","20141008","","01","영업/정상","01","영업","","","","","070 77252133","32.00","601838","부산광역시 동구 초량동 1188-1 4층","부산광역시 동구 중앙대로248번길 7-6, 4층 (초량동)","48732","(주)실버종합물류","20170523141052","I","2018-08-31 23:59:59.0","건물위생관리업","386207.626981557","181890.323961778","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"61","건물위생관리업","09_30_04_P","3270000","3270000-206-2017-00001","20170530","","01","영업/정상","01","영업","","","","","051 637 0330","27.22","601804","부산광역시 동구 범일동 62-720","부산광역시 동구 중앙대로 514, 지하1층 135호 (범일동)","48726","(주)정인시스템","20170615095155","I","2018-08-31 23:59:59.0","건물위생관리업","387395.906194984","184141.142825361","건물위생관리업","0","0","0","0","1","1","0","0","0","N","0","","","","임대","0","0","0","0","0","N",
"62","건물위생관리업","09_30_04_P","3270000","3270000-206-2009-00014","20090818","","01","영업/정상","01","영업","","","","","051 544 9191","18.00","601839","부산광역시 동구 초량동 1203-2","부산광역시 동구 중앙대로196번길 12-3, 4층 (초량동)","48821","사)사랑장애인총협의회","20201104110649","U","2020-11-06 02:40:00.0","건물위생관리업","385975.003472523","181329.805166114","건물위생관리업","4","0","1","1","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"63","건물위생관리업","09_30_04_P","3270000","3270000-206-2012-00014","20120309","","01","영업/정상","01","영업","","","","","051 469 0900","29.75","601831","부산광역시 동구 초량동 754-1224 집합 20026, 20027","부산광역시 동구 구봉중길 6, 2층 (초량동, 구봉아파트상가)","48715","천혜기업","20210428125121","U","2021-04-30 02:40:00.0","건물위생관리업","385379.234778129","182692.423019848","건물위생관리업","3","1","2","","","","0","0","0","N","0","","","","임대","0","","","0","0","N",
"64","건물위생관리업","09_30_04_P","3270000","3270000-206-2001-00001","20010108","","01","영업/정상","01","영업","","","","","051 4621482",".00","601809","부산광역시 동구 범일동 1435-5","부산광역시 동구 망양로875번길 39-21 (범일동)","48702","타워크리닝시스템","20171016105122","I","2018-08-31 23:59:59.0","건물위생관리업","386526.500411247","184296.173811405","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"65","건물위생관리업","09_30_04_P","3270000","3270000-206-2017-00002","20171129","","01","영업/정상","01","영업","","","","","070 41928733","7.60","601837","부산광역시 동구 초량동 1169-3 강남빌딩 721호","부산광역시 동구 중앙대로 270, 721호 (초량동)","48731","(주)다온코스믹","20171221092739","I","2018-08-31 23:59:59.0","건물위생관리업","386177.958994368","182089.626704726","건물위생관리업","0","0","7","7","0","0","0","0","0","N","0","","","","임대","0","0","0","0","0","N",
"66","건물위생관리업","09_30_04_P","3270000","3270000-206-2008-00008","20081203","","01","영업/정상","01","영업","","","","","051 461 0055","75.00","601837","부산광역시 동구 초량동 1161-1 지원더뷰오션1차","부산광역시 동구 중앙대로286번길 7-8, 2층 201호 (초량동, 지원더뷰오션1차)","48730","주식회사 씨엠에스원","20201103111412","U","2020-11-05 02:40:00.0","건물위생관리업","386360.325757723","182260.150675369","건물위생관리업","4","2","2","2","0","0","0","0","0","N","0","","","","임대","0","","","","","N",
"67","건물위생관리업","09_30_04_P","3270000","3270000-206-2012-00003","20120322","","01","영업/정상","01","영업","","","","","051 851 8633","406.78","601827","부산광역시 동구 초량동 49-5","부산광역시 동구 고관로 5 (초량동, 부산보훈회관 3층)","48798","대한민국고엽제전우회부산지부","20180518164209","I","2018-08-31 23:59:59.0","건물위생관리업","386006.025666175","182017.287788174","건물위생관리업","5","3","3","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"68","건물위생관리업","09_30_04_P","3270000","3270000-206-1999-00875","19990129","","01","영업/정상","01","영업","","","","","051 4416100",".00","601838","부산광역시 동구 초량동 1194-7","부산광역시 동구 중앙대로236번길 3-6 (초량동)","48732","(주)현대오에스시스템","20060616000000","I","2018-08-31 23:59:59.0","건물위생관리업","386108.740326623","181815.309098699","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"69","건물위생관리업","09_30_04_P","3270000","3270000-206-2012-00001","20120131","","01","영업/정상","01","영업","","","","","051 638 9111","","601807","부산광역시 동구 범일동 830-29 자성공원로 23  (범일동)","부산광역시 동구 자성공원로 23 (범일동,자성공원로 23  (범일동))","48745","에스엔시(주)","20210112141555","U","2021-01-14 02:40:00.0","건물위생관리업","387908.69336061","183997.207483986","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"70","건물위생관리업","09_30_04_P","3270000","3270000-206-2003-00010","20000616","","01","영업/정상","01","영업","","","","","051 610 1510","61.42","601808","부산광역시 동구 범일동 830-301 동양O/T 603호","부산광역시 동구 조방로26번길 11, 6층 603호 (범일동, 동양O/T)","48741","(주)두성보안공사","20160509164027","I","2018-08-31 23:59:59.0","건물위생관리업","387939.723769692","184255.085864313","건물위생관리업","10","2","6","6","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"71","건물위생관리업","09_30_04_P","3270000","3270000-206-1987-00829","19871006","","01","영업/정상","01","영업","","","","","051 6431101",".00","601719","부산광역시 동구 범일동 830-42 썬오피스텔14층1403호","부산광역시 동구 조방로 39 (범일동,썬오피스텔14층1403호)","48738","협성개발주식회사","20090316143653","I","2018-08-31 23:59:59.0","건물위생관리업","387727.932157079","184254.180458819","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"72","건물위생관리업","09_30_04_P","3270000","3270000-206-2009-00004","20090513","","01","영업/정상","01","영업","","","","","051 466 1501","84.13","601837","부산광역시 동구 초량동 1162-7 대산빌딩( 2층 201호)","부산광역시 동구 중앙대로286번길 3-4 (초량동,대산빌딩( 2층 201호))","48730","지앤에스","20090513134858","I","2018-08-31 23:59:59.0","건물위생관리업","386290.186580251","182254.003236487","건물위생관리업","6","0","2","2","","","0","0","0","N","0","","","","임대","0","","","0","0","N",
"73","건물위생관리업","09_30_04_P","3270000","3270000-206-2009-00007","20090731","","01","영업/정상","01","영업","","","","","","13.20","601820","부산광역시 동구 수정동 1177-2","부산광역시 동구 수정공원상로 15 (수정동)","48713","창성환경","20090812163717","I","2018-08-31 23:59:59.0","건물위생관리업","385855.801068526","182902.221029144","건물위생관리업","4","1","1","1","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"74","건물위생관리업","09_30_04_P","3270000","3270000-206-2009-00009","20091125","","01","영업/정상","01","영업","","","","","051 515 2842","24.60","601830","부산광역시 동구 초량동 1056-36 예그린아파트 (B101호)","부산광역시 동구 초량상로 34 (초량동,예그린아파트 (B101호))","48819","(주)미래티이씨","20091202165849","I","2018-08-31 23:59:59.0","건물위생관리업","385591.248001476","181425.423838974","건물위생관리업","0","0","0","0","1","1","0","0","0","N","0","","","","임대","0","","","0","0","N",
"75","건물위생관리업","09_30_04_P","3270000","3270000-206-2009-00010","20091210","","01","영업/정상","01","영업","","","","","","21.60","601807","부산광역시 동구 범일동 830-71 (화신빌딩7층)","부산광역시 동구 자유평화로 32 (범일동,(화신빌딩7층))","48739","(주)대민","20121221104412","I","2018-08-31 23:59:59.0","건물위생관리업","387990.883026846","184398.439041275","건물위생관리업","7","1","7","7","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"76","건물위생관리업","09_30_04_P","3270000","3270000-206-2014-00005","20140702","","01","영업/정상","01","영업","","","","","051 469 8866","26.95","601836","부산광역시 동구 초량동 1153-11","부산광역시 동구 중앙대로320번길 7-3 (초량동)","48729","사회복지법인 한국노인생활지원재단","20200121173918","U","2020-01-23 02:40:00.0","건물위생관리업","386430.337226493","182559.182776484","건물위생관리업","5","1","2","2","","","0","0","0","N","0","","","","임대","0","","","0","0","N",
"77","건물위생관리업","09_30_04_P","3270000","3270000-206-2000-00002","20000706","","01","영업/정상","01","영업","","","","","051 4625191","","601836","부산광역시 동구 초량동 1151-4 연합뉴스빌딩 6층","부산광역시 동구 중앙대로 338 (초량동,연합뉴스빌딩 6층)","48729","(주)고태","20121109112643","I","2018-08-31 23:59:59.0","건물위생관리업","386470.729956978","182672.623737044","건물위생관리업","7","6","","","","","","","","N","","","","","","","","","","","N",
"78","건물위생관리업","09_30_04_P","3270000","3270000-206-1994-00850","19941007","","01","영업/정상","01","영업","","","","","051 4638636",".00","601814","부산광역시 동구 수정동 397-38","부산광역시 동구 고관로 37 (수정동)","48795","한미환경공사","20131223164148","I","2018-08-31 23:59:59.0","건물위생관리업","386143.648438944","182310.284761736","건물위생관리업","2","0","2","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"79","건물위생관리업","09_30_04_P","3270000","3270000-206-2014-00011","20141226","","01","영업/정상","01","영업","","","","","051 863 0605","295.00","601839","부산광역시 동구 초량동 1203-2 부산장애인종합회관 9층","부산광역시 동구 중앙대로196번길 12-3, 9층 (초량동)","48821","(사)부산장애인총연합회 복지사업단","20151006140404","I","2018-08-31 23:59:59.0","건물위생관리업","385975.003472523","181329.805166114","건물위생관리업","10","","9","9","","","","","","N","","","","","","","","","","","N",
"80","건물위생관리업","09_30_04_P","3270000","3270000-206-2011-00001","20110106","","01","영업/정상","01","영업","","","","","051 465 8857","120.00","601839","부산광역시 동구 초량동 1203-2 8층","부산광역시 동구 중앙대로196번길 12-3, 8층 (초량동)","48821","(사)한국지체장애인협회부산","20200527101619","U","2020-05-29 02:40:00.0","건물위생관리업","385975.003472523","181329.805166114","건물위생관리업","7","1","2","2","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"81","건물위생관리업","09_30_04_P","3270000","3270000-206-2011-00002","20110224","","01","영업/정상","01","영업","","","","","051 6352480","35.75","601807","부산광역시 동구 범일동 830-71 B실, 7층건물중 7층","부산광역시 동구 자유평화로 32 (범일동,B실, 7층건물중 7층)","48739","성우컨설팅(주)","20190628131939","U","2019-06-30 02:40:00.0","건물위생관리업","387990.883026846","184398.439041275","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"82","건물위생관리업","09_30_04_P","3270000","3270000-206-2012-00008","20121002","","01","영업/정상","01","영업","","","","","051 442 3469",".00","601836","부산광역시 동구 초량동 1146-11 4층","부산광역시 동구 중앙대로 287, 4층 (초량동)","48792","(주)보광비에스","20190619153520","U","2019-06-21 02:40:00.0","건물위생관리업","386188.787240808","182273.109147713","건물위생관리업","5","4","","","","","","","","N","","","","","임대","","","","","","N",
