"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"2735","노래연습장업","03_09_01_P","3340000","CDFF3242052002000035","20021206","20120412","04","취소/말소/만료/정지/중지","31","등록취소","","","","","208-3457","","","부산광역시 사하구 하단동 887-1번지(하단2동)","","","라이브 노래연습장","20120604154750","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","2","","","147.34","2","0","","","","9","","N","N","N","","N","N","","","","","","","","","","","","",
"2736","노래연습장업","03_09_01_P","3340000","CDFF3242052002000013","20021205","","04","취소/말소/만료/정지/중지","31","등록취소","","","","","292-0890","","604010","부산광역시 사하구 당리동 305-2번지","","","수림 노래연습장","20080623151636","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"2737","노래연습장업","03_09_01_P","3340000","CDFF3242052002000133","20021210","20090710","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","부산광역시 사하구 다대동 1548-35번지(다대1동)","","","열린 노래연습장","20090715141157","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","147.84","","1","","","","","","N","N","N","","N","N","","","","","","","","","","","","",
"2738","노래연습장업","03_09_01_P","3340000","CDFF3242052002000166","20021211","20050406","04","취소/말소/만료/정지/중지","31","등록취소","","","","","264-4997","","604040","부산광역시 사하구 장림동 1119-5번지(장림1동)","","","궁전 노래연습장","20080623112419","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"2739","노래연습장업","03_09_01_P","3340000","CDFF3242052002000078","20021207","20121123","04","취소/말소/만료/정지/중지","31","등록취소","","","","","206-3944","","","부산광역시 사하구 신평동 82-171번지 (신평1동)","부산광역시 사하구 다대로144번길 1 (신평동)","604832","까치 노래연습장","20130404172554","I","2018-08-31 23:59:59.0","","380215.05761966","178540.429725477","노래연습장업","유통관련업","","","","82.5","","","","","","6","","N","N","N","","N","N","","","","","","","","","","","","",
"2740","노래연습장업","03_09_01_P","3340000","CDFF3242052002000114","20021210","20071029","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","604080","부산광역시 사하구 괴정동 484-9번지(괴정1동)","","","토마토 노래연습장","20080619161111","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"2741","노래연습장업","03_09_01_P","3340000","CDFF3242052002000178","20021211","20111014","04","취소/말소/만료/정지/중지","31","등록취소","","","","","293-2030","","","부산광역시 사하구 하단동 624-9번지(하단1동)","","","국제 노래연습장","20111017170012","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","101","","","","","","","","N","N","N","","N","N","","","","","","","","","","","","",
"2742","노래연습장업","03_09_01_P","3340000","CDFF3242052002000163","20021211","20061207","04","취소/말소/만료/정지/중지","31","등록취소","","","","","208-0889","","604030","부산광역시 사하구 신평동 608-10번지(신평2동)","","","백악관 노래연습장","20080623112546","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"2743","노래연습장업","03_09_01_P","3340000","CDFF3242052004000013","20041213","","04","취소/말소/만료/정지/중지","35","직권말소","20090216","","","","263-5600","","604040","부산광역시 사하구 장림동 328-16","","","올인노래연습장(지하1층)","20090216174019","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","6","","","400.98","5","1","","","","5","","N","N","N","N","N","N","","","","","","","","","","","","",
"2744","노래연습장업","03_09_01_P","3340000","CDFF3242052002000007","20021205","","04","취소/말소/만료/정지/중지","35","직권말소","20210409","","","","201-5591","","","부산광역시 사하구 신평동 111-478","부산광역시 사하구 다대로142번길 118 (신평동)","49441","3학년1반 노래연습장","20210409140827","U","2021-04-11 02:40:00.0","","380055.888506613","178785.132702776","노래연습장업","유통관련업","4","","","122.1","1","","","","","4","","N","N","N","","N","N","","","","","","","","","","","","",
"2745","노래연습장업","03_09_01_P","3340000","CDFF3242052002000177","20021211","","04","취소/말소/만료/정지/중지","35","직권말소","20140108","","","","206-9008","","","부산광역시 사하구 하단동 498-2번지","부산광역시 사하구 낙동대로 533 (하단동)","604851","락 노래연습장","20140108101610","I","2018-08-31 23:59:59.0","","379039.405945395","180925.307139064","노래연습장업","유통관련업","","","","291.92","","","","","","","","N","N","N","","N","N","","","","","","","","","","","","",
"2746","노래연습장업","03_09_01_P","3340000","CDFF3242052002000158","20021211","","04","취소/말소/만료/정지/중지","35","직권말소","20091120","","","","266-7614","","","부산광역시 사하구 다대동 769번지(다대1동)","","","로마 노래연습장","20091120174142","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","129.82","","","","","","","","N","N","N","","N","N","","","","","","","","","","","","",
"2747","노래연습장업","03_09_01_P","3350000","CDFF3242052002000131","20020708","","03","폐업","03","폐업","20191120","","","","055)356-4927","","","부산광역시 금정구 장전동 391-7번지","부산광역시 금정구 금정로 96-1  (장전동)","","시민노래연습장","20191121101625","U","2019-11-23 02:40:00.0","","389939.444682299","194656.208436844","노래연습장업","유통관련업","3","주택가주변","","115.6","3","1","근린생활시설","1.2","60","5","","Y","N","Y","N","Y","Y","","","","","","","","","","","","주거지역",
"2748","노래연습장업","03_09_01_P","3350000","CDFF3242052002000141","20021029","","03","폐업","03","폐업","20180601","","","","","","","부산광역시 금정구 서동 198-10번지","부산광역시 금정구 서동로 167 (서동)","","나사노래연습장","20190507140339","U","2019-05-09 02:40:00.0","","391582.230007412","192639.108082926","노래연습장업","유통관련업","3","기타","","39.64","2","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","일반주거지역",
"2749","노래연습장업","03_09_01_P","3350000","CDFF3242052002000142","20020712","","03","폐업","03","폐업","20171108","","","","","","","부산광역시 금정구 구서동 164-21번지","부산광역시 금정구 두실로7번길 46 (구서동)","","정다운노래연습장","20171201155717","I","2018-08-31 23:59:59.0","","390152.49489958","197448.845360125","노래연습장업","유통관련업","","","","178.2","","","","","","8","3","","","","","","","","","","","","","","","","","","",
"2750","노래연습장업","03_09_01_P","3350000","CDFF3242052001000079","20010810","","03","폐업","03","폐업","20160316","","","","051)512-7700","","","부산광역시 금정구 장전동 419-20번지","부산광역시 금정구 금강로 247-8 (장전동)","","스타","20160317093720","I","2018-08-31 23:59:59.0","","389687.836775746","194341.637826398","노래연습장업","유통관련업","3","주택가주변","","128.52","3","1","근린생활시설","1.2","60","9","7","Y","N","Y","Y","Y","Y","","","","","","","","","","","","주거지역",
"2751","노래연습장업","03_09_01_P","3350000","CDFF3242052001000080","20011017","","03","폐업","03","폐업","20210831","","","","051)517-81659","","","부산광역시 금정구 금성동 963","부산광역시 금정구 산성로 530  (금성동)","","산자락노래연습장","20210901090353","U","2021-09-03 02:40:00.0","","387110.957624651","195773.232275234","노래연습장업","유통관련업","2","주택가주변","","173.28","2","","근린생활시설","1.2","60","7","2","Y","N","Y","Y","Y","Y","","","","","","","","","","","","주거지역",
"2752","노래연습장업","03_09_01_P","3350000","CDFF3242052001000081","20011210","","03","폐업","03","폐업","20101021","","","","051)513-2354","","","부산광역시 금정구 구서동 470-11번지","","","용궁노래연습장","20101026091901","I","2018-08-31 23:59:59.0","","389936.804312695","195790.312206128","노래연습장업","유통관련업","3","주택가주변","","95.7","3","1","근린생활시설","1.2","60","5","1","Y","N","Y","Y","Y","Y","","","","","","","","","","","","주거지역",
"2753","노래연습장업","03_09_01_P","3350000","CDFF3242052001000082","20011210","","03","폐업","03","폐업","20091217","","","","051)512-4404","","609839","부산광역시 금정구 장전동 413-6번지","부산광역시 금정구 부산대학로 38  (장전동)","","라지코노래연습장","20091218094736","I","2018-08-31 23:59:59.0","","389952.980102399","194448.435997424","노래연습장업","유통관련업","3","주택가주변","","99.65","3","1","근린생활시설","1.2","60","5","","Y","Y","Y","N","Y","Y","","","","","","","","","","","","주거지역",
"2754","노래연습장업","03_09_01_P","3350000","CDFF3242051999000084","19991009","","03","폐업","03","폐업","20210524","","","","051)582-6266","","","부산광역시 금정구 장전동 420-30","부산광역시 금정구 금강로 250  (장전동)","","02노래연습장","20210525095354","U","2021-05-27 02:40:00.0","","389741.571223036","194329.043385959","노래연습장업","유통관련업","5","주택가주변","","120.99","5","1","근린생활시설","1.2","60","9","7","Y","N","Y","Y","Y","Y","","","","","","","","","","","","주거지역",
"2755","노래연습장업","03_09_01_P","3350000","CDFF3242051997000016","19970220","","03","폐업","03","폐업","20090414","","","","051)526-6406","","609828","부산광역시 금정구 서동 119-21번지","부산광역시 금정구 서동로175번길 49  (서동)","","만점노래연습장","20090414164902","I","2018-08-31 23:59:59.0","","391895.408059038","192737.017947941","노래연습장업","유통관련업","3","주택가주변","","99","3","1","근린생활시설","1.2","60","6","","Y","N","Y","N","Y","Y","","","","","","","","","","","","주거지역",
"2756","노래연습장업","03_09_01_P","3350000","CDFF3242051997000017","19970416","","03","폐업","03","폐업","20100325","","","","051)517-9838","","609807","부산광역시 금정구 구서동 637-8번지","","","원노래연습장","20100323190004","I","2018-08-31 23:59:59.0","","389898.666703495","197565.023034241","노래연습장업","유통관련업","3","주택가주변","","99","3","1","근린생활시설","1.2","60","4","","Y","N","Y","N","Y","Y","","","","","","","","","","","","주거지역",
"2757","노래연습장업","03_09_01_P","3350000","CDFF3242051998000030","19980708","","03","폐업","03","폐업","20150626","","","","051)583-2534","","","부산광역시 금정구 장전동 420-50번지","부산광역시 금정구 금강로 248-9  (장전동)","","멜론노래연습장","20150626170712","I","2018-08-31 23:59:59.0","","389785.882802437","194319.746502324","노래연습장업","유통관련업","5","주택가주변","","122.3","5","1","근린생활시설","1.2","60","9","9","Y","N","Y","Y","Y","Y","","","","","","","","","","","","주거지역",
"2758","노래연습장업","03_09_01_P","3350000","CDFF3242052001000083","20011213","","03","폐업","03","폐업","20190729","","","","051)323-1891","","","부산광역시 금정구 장전동 419-43번지","부산광역시 금정구 금강로 265  (장전동)","","파라파라노래연습장","20190822101221","U","2019-08-24 02:40:00.0","","389742.067770649","194488.653985073","노래연습장업","유통관련업","3","주택가주변","","174.19","3","1","근린생활시설","1.2","60","11","11","Y","N","Y","Y","Y","Y","","","","","","","","","","","","주거지역",
