"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업종구분명","자본금의규모","사업자등록번호",
"75","후원방문판매업체","08_26_05_P","6260000","20166260000301000006","20160330","","01","영업/정상","2","영업","","","","","0513344989","","","","부산광역시 북구 만덕대로 ***, *층 (덕천동,KT구포빌딩)","","오휘만덕대리점","20220114000000","U","2022-01-16 02:40:00.0","","383806.901609332","192251.182279814","후원방문판매업","0","",
"76","후원방문판매업체","08_26_05_P","6260000","20166260000301000007","20160330","","01","영업/정상","2","영업","","","","","0516250369","","","","부산광역시 남구 용호로 ** (용호동)","","오휘용호지사","20220114000000","U","2022-01-16 02:40:00.0","","392476.209442218","182580.323823082","후원방문판매업","0","",
"77","후원방문판매업체","08_26_05_P","6260000","20166260000301000008","20160504","","01","영업/정상","2","영업","","","","","0515835116","","","","부산광역시 금정구 부곡로 ***-*, *층 (부곡동,정한빌딩)","","유니베라(연동대리점)","20220617000000","U","2022-06-19 02:40:00.0","","","","후원방문판매업","0","",
"78","후원방문판매업체","08_26_05_P","6260000","20136260000301000090","20130802","","01","영업/정상","2","영업","","","","","0514138798","","606011","부산광역시 영도구 대교동*가  **번지","부산광역시 영도구 태종로 ** (대교동*가)","","아모레 영도특약점","20220415000000","U","2022-04-17 02:40:00.0","","385772.401461758","179036.725237666","후원방문판매업","0","",
"79","후원방문판매업체","08_26_05_P","6260000","20136260000301000105","20130802","","01","영업/정상","2","영업","","","","","0512050314","","604812","부산광역시 사하구 괴정동  ***번지 *호 광명빌딩 *층","부산광역시 사하구 사하로 ***, *층 (괴정동,광명빌딩*층)","","아모레 사하특약점","20220415000000","U","2022-04-17 02:40:00.0","","381704.208020135","179307.826895641","후원방문판매업","0","",
"80","후원방문판매업체","08_26_05_P","6260000","20136260000301000131","20130802","","01","영업/정상","2","영업","","","","","0515143731","","609310","부산광역시 금정구 구서동  ***번지 **호 유림노르웨이상가 ***호","부산광역시 금정구 중앙대로 ****, ***호 (구서동,유림노르웨이상가)","","아모레금정특약점","20220415000000","U","2022-04-17 02:40:00.0","","390411.747203141","195953.770768749","후원방문판매업","0","",
"81","후원방문판매업체","08_26_05_P","6260000","20136260000301000101","20130802","","01","영업/정상","2","영업","","","","","0513338030","","616820","부산광역시 북구 덕천동  ***번지 *호","부산광역시 북구 만덕대로 ** (덕천동)","","아모레 덕천특약점","20220415000000","U","2022-04-17 02:40:00.0","","382842.797463463","192068.528571613","후원방문판매업","0","",
"82","후원방문판매업체","08_26_05_P","6260000","20136260000301000096","20130802","","01","영업/정상","2","영업","","","","","0514162683","","606063","부산광역시 영도구 봉래동*가  **번지 *호 대양빌딩","부산광역시 영도구 태종로 ***, *층 (봉래동*가,대양빌딩)","","아모레 부영특약점","20220415000000","U","2022-04-17 02:40:00.0","","386343.550123226","178950.589584565","후원방문판매업","0","",
"83","후원방문판매업체","08_26_05_P","6260000","20176260000301000043","20171229","","01","영업/정상","2","영업","","","","","0515140884","","46278","부산광역시 금정구 부곡동  ***번지 **호 부곡우신빌딩","부산광역시 금정구 중앙대로 ****, 부곡우신빌딩 *층 (부곡동)","","아모레퍼시픽 부산대점","20220415000000","U","2022-04-17 02:40:00.0","","390319.135122667","194761.04208317","후원방문판매업","0","",
"84","후원방문판매업체","08_26_05_P","6260000","20186260000301000002","20180125","","01","영업/정상","2","영업","","","","","0516421121","","48415","부산광역시 남구 문현동  ***번지 *호 *호","부산광역시 남구 수영로 **-*, *층 *호(문현동)","","유니베라부산파워대리점","20220616000000","U","2022-06-18 02:40:00.0","","388611.317840737","183980.324941162","후원방문판매업","0","",
"85","후원방문판매업체","08_26_05_P","6260000","20186260000301000026","20181227","","01","영업/정상","2","영업","","","","","","","49419","부산광역시 사하구 신평동  ***번지 **호 ***호","부산광역시 사하구 하신중앙로 ***, ***호 (신평동)","","유니베라 사하신평점","20220616000000","U","2022-06-18 02:40:00.0","","378870.237074431","179111.733495283","후원방문판매업","0","",
"86","후원방문판매업체","08_26_05_P","6260000","20196260000301000001","20190115","","01","영업/정상","2","영업","","","","","0518162589","","48243","부산광역시 수영구 광안동  ****번지 *호 영동빌딩","부산광역시 수영구 수영로 ***, 영동빌딩 *층 (광안동)","","오휘광안점(주)","20220114000000","U","2022-01-16 02:40:00.0","","392602.908454671","187333.993553626","후원방문판매업","0","",
"87","후원방문판매업체","08_26_05_P","6260000","20136260000301000057","20130731","","01","영업/정상","2","영업","","","","","0515580082","","607120","부산광역시 동래구 사직동  **번지 **호","부산광역시 동래구 석사북로 * (사직동)","","뉴랜드올네이처동래지사","20190904000000","U","2019-09-06 02:40:00.0","","387577.404441861","190864.395868091","후원방문판매업","0","",
"88","후원방문판매업체","08_26_05_P","6260000","20136260000301000098","20130802","","01","영업/정상","2","영업","","","","","0518088147","","614870","부산광역시 부산진구 전포동  ***번지 **호","부산광역시 부산진구 전포대로***번길 **, *층 (전포동)","","아모레 전포특약점","20220415000000","U","2022-04-17 02:40:00.0","","387971.790946663","186823.558893884","후원방문판매업","0","",
"89","후원방문판매업체","08_26_05_P","6260000","20136260000301000099","20130802","","01","영업/정상","2","영업","","","","","0514698788","","600015","부산광역시 중구 중앙동*가  *번지 유신빌딩","부산광역시 중구 중앙대로 **, *층 (중앙동*가,유신빌딩)","","아모레 중구제일특약점","20220415000000","U","2022-04-17 02:40:00.0","","385647.020637112","180047.798431437","후원방문판매업","0","",
"90","후원방문판매업체","08_26_05_P","6260000","20136260000301000103","20130802","","01","영업/정상","2","영업","","","","","0512075452","","604830","부산광역시 사하구 당리동  ***번지 *호","부산광역시 사하구 다대로 * (당리동)","","아모레 서부산 특약점","20220415000000","U","2022-04-17 02:40:00.0","","380194.5417172","179862.404204296","후원방문판매업","0","",
"91","후원방문판매업체","08_26_05_P","6260000","20136260000301000104","20130802","","01","영업/정상","2","영업","","","","","0512542201","","602816","부산광역시 서구 부민동*가  **번지 *호 동남빌딩","부산광역시 서구 보수대로 **, *층 (부민동*가,동남빌딩)","","아모레 서구 제일점","20220415000000","U","2022-04-17 02:40:00.0","","384218.292373252","179975.966088292","후원방문판매업","0","",
"92","후원방문판매업체","08_26_05_P","6260000","20136260000301000117","20130802","","01","영업/정상","2","영업","","","","","0516211251","","608090","부산광역시 남구 용호동  ***번지 *호 대영빌딩 ***호","부산광역시 남구 용호로 **, ***호 (용호동,대영빌딩)","","아모레메트로특약점","20220415000000","U","2022-04-17 02:40:00.0","","392226.677836646","182816.447157105","후원방문판매업","0","",
"93","후원방문판매업체","08_26_05_P","6260000","20136260000301000121","20130802","","01","영업/정상","2","영업","","","","","0517588491","","48243","부산광역시 수영구 광안동  ****번지 *호 영동빌딩","부산광역시 수영구 수영로 ***, 영동빌딩 *층 (광안동)","","새수영특약점(아모레)","20220415000000","U","2022-04-17 02:40:00.0","","","","후원방문판매업","0","",
"94","후원방문판매업체","08_26_05_P","6260000","20136260000301000058","20130731","","01","영업/정상","2","영업","","","","","0517220341","","619903","부산광역시 기장군 기장읍 대라리 ***번지 *호","부산광역시 기장군 기장읍 차성남로**번길 **","","뉴랜드 올네이처","20191113000000","U","2019-11-15 02:40:00.0","","401544.23446258","195947.89908964","후원방문판매업","0","",
"95","후원방문판매업체","08_26_05_P","6260000","20136260000301000059","20130731","","01","영업/정상","2","영업","","","","","0513382411","","616090","부산광역시 북구 구포동  ***번지 **호","부산광역시 북구 백양대로****번길 *, *층 (구포동)","","뉴랜드올네이처구포지사","20200115000000","U","2020-01-17 02:40:00.0","","381736.666386937","190720.473918555","후원방문판매업","0","",
"96","후원방문판매업체","08_26_05_P","6260000","20136260000301000060","20130731","","01","영업/정상","2","영업","","","","","0515011399","","47837","부산광역시 동래구 온천동  ****번지 **호","부산광역시 동래구 미남로 *** (온천동)","","뉴랜드올네이처 사직지사","20201125000000","U","2020-11-27 02:40:00.0","","388376.37512652","191632.179966702","후원방문판매업","0","",
"97","후원방문판매업체","08_26_05_P","6260000","20136260000301000062","20130731","","01","영업/정상","2","영업","","","","","0515269915","","609400","부산광역시 금정구 서동  ***번지 **호","부산광역시 금정구 서동로***번길 ** (서동)","","뉴랜드 올네이처 서동","20200309000000","U","2020-03-11 02:40:00.0","","391828.574788306","192707.121128057","후원방문판매업","0","",
"98","후원방문판매업체","08_26_05_P","6260000","20136260000301000065","20130731","","01","영업/정상","2","영업","","","","","0517585050","","613130","부산광역시 수영구 망미동  ***번지 **호","부산광역시 수영구 과정로 **, *층 (망미동)","","뉴랜드올네이처","20190814000000","U","2019-08-16 02:40:00.0","","391923.004551518","188425.148293889","후원방문판매업","0","",
"99","후원방문판매업체","08_26_05_P","6260000","20136260000301000070","20130801","","01","영업/정상","2","영업","","","","","0516215254","","608807","부산광역시 남구 대연동  ****번지 **호 *층","부산광역시 남구 못골로 *** (대연동)","","오휘 남구 지사","20220114000000","U","2022-01-16 02:40:00.0","","390740.395760175","183811.743835432","후원방문판매업","0","",
"100","후원방문판매업체","08_26_05_P","6260000","20136260000301000073","20130801","","01","영업/정상","2","영업","","","","","0517215210","","","부산광역시 기장군 기장읍 동부리 ***번지","부산광역시 기장군 기장읍 읍내로 **, *층","","오휘 화장품 기장지사","20220114000000","U","2022-01-16 02:40:00.0","","401472.949342429","196207.2645143","후원방문판매업","0","",
"101","후원방문판매업체","08_26_05_P","6260000","20136260000301000074","20130801","","01","영업/정상","2","영업","","","","","0513413311","","616818","부산광역시 북구 덕천동  ***번지 *호","부산광역시 북구 금곡대로 ** (덕천동)","","오휘 덕천지사","20220114000000","U","2022-01-16 02:40:00.0","","382491.903075063","192144.596527428","후원방문판매업","0","",
"102","후원방문판매업체","08_26_05_P","6260000","20136260000301000092","20130802","","01","영업/정상","2","영업","","","","","0513211307","","617010","부산광역시 사상구 주례동  ****번지 *호","부산광역시 사상구 가야대로 ***-** (주례동)","","아모레 주례특약점","20141013000000","I","2018-08-31 23:59:59.0","","382336.231800989","185268.789064013","후원방문판매업","0","",
