"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명",
"77","당구장업","10_32_01_P","3260000","CDFH3301081971000001","19711022","","03","폐업","03","폐업","20120802","","","","242-4064","","602011","부산광역시 서구 충무동1가 10-13번지","부산광역시 서구 자갈치로 1 (충무동1가)","602011","대왕당구장","20120802155210","I","2018-08-31 23:59:59.0","","384562.533290116","179361.298668272","당구장업","사립","","","","","","","",
"78","당구장업","10_32_01_P","3260000","CDFH3301081995000002","19950511","","03","폐업","03","폐업","20010330","","","","051-253-6338","","602832","부산광역시 서구 암남동 229-0008번지","","","송도당구장","20060106152811","I","2018-08-31 23:59:59.0","","","","당구장업","사립","0","","","166.1","","","",
"79","당구장업","10_32_01_P","3260000","CDFH3301081996000001","19960515","","03","폐업","03","폐업","20100504","","","","051-247-3251","","602050","부산광역시 서구 토성동2가 8-0001번지","","","롯데당구회관","20111230114619","I","2018-08-31 23:59:59.0","","384289.505741375","179862.767934705","당구장업","사립","","","","165.09","","","",
"80","당구장업","10_32_01_P","3260000","CDFH3301081996000002","19960309","","03","폐업","03","폐업","20040531","","","","051-247-3036","","602812","부산광역시 서구 동대신동3가 100-0001번지","","","포켓당구장","20060118160110","I","2018-08-31 23:59:59.0","","383824.376386875","181641.274335266","당구장업","사립","0","","","121.3","","","",
"81","당구장업","10_32_01_P","3260000","CDFH3301081996000003","19961206","","03","폐업","03","폐업","20170811","","","","051-247-2649","","602812","부산광역시 서구 동대신동3가 85-0003번지","부산광역시 서구 보수대로258번길 18 (동대신동3가)","49205","스타당구장","20170811162614","I","2018-08-31 23:59:59.0","","383854.052718493","181710.263557483","당구장업","사립","","","","167.92","","","",
"82","당구장업","10_32_01_P","3260000","CDFH3301082001000002","20010831","","03","폐업","03","폐업","20021231","","","","051-255-5269","","602827","부산광역시 서구 아미동2가 115-0004번지","","","부일당구장","20060106144830","I","2018-08-31 23:59:59.0","","383863.37241383","179790.438482125","당구장업","사립","0","","","128.7","","","",
"83","당구장업","10_32_01_P","3260000","CDFH3301082003000004","20031111","","03","폐업","03","폐업","20110221","","","","255-3721","","602803","부산광역시 서구 남부민동 523-57번지","","","태백당구장","20110221102250","I","2018-08-31 23:59:59.0","","","","당구장업","사립","0","","","","","","",
"84","당구장업","10_32_01_P","3260000","CDFH3301082004000001","20040504","","03","폐업","03","폐업","20100329","","","","051-256-0182","","602812","부산광역시 서구 동대신동3가 100-1번지","부산광역시 서구 보수대로258번길 2  (동대신동3가)","","유림당구장","20100329182531","I","2018-08-31 23:59:59.0","","383824.376386875","181641.274335266","당구장업","사립","0","","","","","","",
"85","당구장업","10_32_01_P","3260000","CDFH3301082002000003","20020319","","03","폐업","03","폐업","20020919","","","","051-243-9364","","602825","부산광역시 서구 서대신동3가 288-2번지","부산광역시 서구 구덕로 341  (서대신동3가)","","무궁화당구장","20060106150248","I","2018-08-31 23:59:59.0","","383679.259405","181292.591986508","당구장업","사립","0","","","","","","",
"86","당구장업","10_32_01_P","3260000","CDFH3301082002000004","20020318","","03","폐업","03","폐업","20190611","","","","241-1580","","602819","부산광역시 서구 서대신동2가 157-3번지","부산광역시 서구 대영로45번길 23 (서대신동2가)","49234","쿨당구장","20190621115108","U","2019-06-23 02:40:00.0","","383705.217316813","180902.98714118","당구장업","사립","","","","","","","",
"87","당구장업","10_32_01_P","3260000","CDFH3301082007000002","20070417","","03","폐업","03","폐업","20150519","","","","255-0345","","602801","부산광역시 서구 남부민동 652-25번지","부산광역시 서구 충무대로 197-9 (남부민동)","602801","대명당구장","20150519165829","I","2018-08-31 23:59:59.0","","384498.923199093","178434.576691677","당구장업","사립","","","","746.99","","","",
"88","당구장업","10_32_01_P","3260000","CDFH3301082007000003","20070910","","03","폐업","03","폐업","20140303","","","","","","602012","부산광역시 서구 충무동2가 3-1번지 부경빌딩 2층","부산광역시 서구 천마로 224 (충무동2가)","602012","샷 당구클럽","20140303170501","I","2018-08-31 23:59:59.0","","384360.900529854","179247.133612957","당구장업","사립","","","","170.62","","","",
"89","당구장업","10_32_01_P","3260000","CDFH3301082007000004","20070918","","03","폐업","03","폐업","20130415","","","","","","602827","부산광역시 서구 아미동2가 19-10번지","부산광역시 서구 구덕로185번길 36 (아미동2가)","602827","엘리트당구장","20130415135114","I","2018-08-31 23:59:59.0","","383917.874737749","179898.224231314","당구장업","사립","","","","122.18","","","",
"90","당구장업","10_32_01_P","3260000","CDFH3301082007000005","20071101","","03","폐업","03","폐업","20200420","","","","242-0702","","602800","부산광역시 서구 남부민동 23-50번지","부산광역시 서구 천마로 197 (남부민동)","49257","태성당구클럽","20200420155914","U","2020-04-22 02:40:00.0","","384301.753855559","178978.426400269","당구장업","사립","","","","","","","",
"91","당구장업","10_32_01_P","3260000","CDFH3301082007000006","20071123","","03","폐업","03","폐업","20110726","","","","247-3339","","602812","부산광역시 서구 동대신동3가 13-64번지","부산광역시 서구 대신공원로 2  (동대신동3가)","","무궁화당구장","20110726134411","I","2018-08-31 23:59:59.0","","383765.990320966","181756.285662083","당구장업","사립","0","","","140.41","","","",
"92","당구장업","10_32_01_P","3260000","CDFH3301082008000003","20080213","","03","폐업","03","폐업","20160329","","","","253-1170","","602831","부산광역시 서구 암남동 354-1번지 기산비치타운상가 220호","부산광역시 서구 충무대로 8 (암남동)","49269","기산당구장","20160329162831","I","2018-08-31 23:59:59.0","","383870.474584095","177147.052622728","당구장업","사립","","","","122.65","","","",
"93","당구장업","10_32_01_P","3260000","CDFH3301082008000004","20080415","","03","폐업","03","폐업","20100504","","","","","","602816","부산광역시 서구 부민동1가 19-2번지","부산광역시 서구 구덕로214번길 16  (부민동1가)","","캠퍼스당구장","20111230114743","I","2018-08-31 23:59:59.0","","384185.587819756","180153.809187423","당구장업","사립","","","","154.28","","","",
"94","당구장업","10_32_01_P","3260000","CDFH3301082008000005","20080501","","03","폐업","03","폐업","20090303","","","","255-5878","","602072","부산광역시 서구 부민동2가 9-1번지","부산광역시 서구 임시수도기념로 13  (부민동2가)","","제우스당구클럽","20090303153610","I","2018-08-31 23:59:59.0","","384029.200793654","180098.693500733","당구장업","사립","0","","","314.05","","","",
"95","당구장업","10_32_01_P","3260000","CDFH3301082008000006","20080704","","03","폐업","03","폐업","20140228","","","","051-231-1417","","602820","부산광역시 서구 서대신동2가 288-25번지","부산광역시 서구 대영로 8 (서대신동2가)","602820","에이스당구클럽","20140228175231","I","2018-08-31 23:59:59.0","","383433.030184491","180880.571692018","당구장업","사립","","","","196.8","","","",
"96","당구장업","10_32_01_P","3260000","CDFH3301082008000007","20080825","","03","폐업","03","폐업","20130531","","","","246-7970","","602815","부산광역시 서구 부민동1가 2-3번지 대광오피스텔 201호","부산광역시 서구 구덕로226번길 9 (부민동1가)","602815","올림픽당구장","20130531143928","I","2018-08-31 23:59:59.0","","384162.7621038","180299.003265813","당구장업","사립","","","","307.15","","","",
"97","당구장업","10_32_01_P","3260000","CDFH3301082008000008","20080821","","03","폐업","03","폐업","20110105","","","","333-6377","","602831","부산광역시 서구 암남동 761번지 시장회관동 2층 207호","부산광역시 서구 원양로 35  (암남동,시장회관동 2층 207호)","","국제당구장","20110105142211","I","2018-08-31 23:59:59.0","","383370.080547194","175140.099221406","당구장업","사립","","","","197.64","","","",
"98","당구장업","10_32_01_P","3260000","CDFH3301082000000002","20001215","","03","폐업","03","폐업","20020228","","","","051-242-2392","","602812","부산광역시 서구 동대신동3가 97-0002번지","","","학사당구장","20060106144446","I","2018-08-31 23:59:59.0","","383934.440483809","181638.887258911","당구장업","사립","0","","","81.56","","","",
"99","당구장업","10_32_01_P","3260000","CDFH3301082008000009","20080826","","03","폐업","03","폐업","20101021","","","","468-7069","","602061","부산광역시 서구 아미동1가 15-2번지","부산광역시 서구 까치고개로 210  (아미동1가)","","민당구장","20101021112157","I","2018-08-31 23:59:59.0","","383992.308501705","179705.036106006","당구장업","사립","","","","","","","",
"100","당구장업","10_32_01_P","3260000","CDFH3301082008000010","20081126","","03","폐업","03","폐업","20100504","","","","051-231-5893","","602827","부산광역시 서구 아미동2가 126-3번지","부산광역시 서구 해돋이로269번길 4  (아미동2가)","","까치당구장","20111230131000","I","2018-08-31 23:59:59.0","","383774.792573537","179802.758750996","당구장업","사립","","","1","752.16","","","",
"101","당구장업","10_32_01_P","3260000","CDFH3301082009000002","20090310","","03","폐업","03","폐업","20101221","","","","","","602802","부산광역시 서구 남부민동 428-302번지 102호","부산광역시 서구 천해로 34,  102호 (남부민동)","","부영당구장","20101221130720","I","2018-08-31 23:59:59.0","","383793.916093149","178006.27682838","당구장업","사립","","","","","","","",
"102","당구장업","10_32_01_P","3260000","CDFH3301082009000003","20090410","","03","폐업","03","폐업","20190712","","","","051-255-5878","","602072","부산광역시 서구 부민동2가 9-1번지 3층","부산광역시 서구 임시수도기념로 13 (부민동2가)","49236","제우스당구클럽","20190715182255","U","2019-07-17 02:40:00.0","","384029.200793654","180098.693500733","당구장업","사립","","","1","","","","",
"103","당구장업","10_32_01_P","3260000","CDFH3301082009000005","20090806","","03","폐업","03","폐업","20120820","","","","243-4119","","602819","부산광역시 서구 서대신동2가 146번지 3층","부산광역시 서구 구덕로301번길 47 (서대신동2가)","602819","청원당구장","20120820140840","I","2018-08-31 23:59:59.0","","383635.050248521","180832.795671918","당구장업","사립","","","","","","","",
"104","당구장업","10_32_01_P","3260000","CDFH3301082009000007","20091231","","03","폐업","03","폐업","20191024","","","","070-8882-9467","","602819","부산광역시 서구 서대신동2가 10-1번지 남영빌딩 401호","부산광역시 서구 구덕로321번길 21 (서대신동2가)","49227","빌존당구클럽","20191024163317","U","2019-10-26 02:40:00.0","","383693.582672702","181064.773061922","당구장업","사립","","","","273.68","","","",
"105","당구장업","10_32_01_P","3260000","CDFH3301082000000004","20000117","","03","폐업","03","폐업","20020118","","","","","","602050","부산광역시 서구 토성동4가 2-0009번지","","","버킹검당구장","20060106143855","I","2018-08-31 23:59:59.0","","384391.705182732","179352.379384165","당구장업","사립","0","","","93","","","",
"106","당구장업","10_32_01_P","3260000","CDFH3301082015000002","20150703","","03","폐업","03","폐업","20210223","","","","","","602012","부산광역시 서구 충무동2가 3-1","부산광역시 서구 천마로 224 (충무동2가)","49253","샷 당구장","20210224085746","U","2021-02-26 02:40:00.0","","384360.900529854","179247.133612957","당구장업","사립","","","","","","","",
