"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명",
"72","골프연습장업","10_31_01_P","3280000","CDFH3301052020000001","20200115","","01","영업/정상","13","영업중","","","","","051-413-0003","","","부산광역시 영도구 청학동 217-92","부산광역시 영도구 해양로 69 (청학동)","49007","오션스크린골프아카데미","20211208110238","U","2021-12-10 02:40:00.0","","388062.622927016","179488.903553499","골프연습장업","사립","","0","0","0","0","","",
"73","골프연습장업","10_31_01_P","3280000","CDFH3301051999000001","19991227","","01","영업/정상","13","영업중","","","","","051-416-3345","","","부산광역시 영도구 청학동 7-4번지","부산광역시 영도구 산업로 3 (청학동)","49008","신한골프","20200403190528","U","2020-04-05 02:40:00.0","","388178.103162675","179327.509022207","골프연습장업","사립","","1","","","","","",
"74","골프연습장업","10_31_01_P","3280000","CDFH3301052003000001","20030317","","01","영업/정상","13","영업중","","","","","051-417-3435","","","부산광역시 영도구 남항동1가 9","부산광역시 영도구 남항서로 119 (남항동1가)","49042","한국골프연습장","20210121140534","U","2021-01-23 02:40:00.0","","385694.942865512","178786.9955586","골프연습장업","사립","","","","","","","",
"75","골프연습장업","10_31_01_P","3280000","CDFH3301052004000001","20041124","","01","영업/정상","13","영업중","","","","","051-403-0002","","","부산광역시 영도구 동삼동 207-84번지 영도아일랜드 골프연습장","부산광역시 영도구 해양로 214, 영도아일랜드 골프연습장 (동삼동)","49012","영도아일랜드","20200403190940","U","2020-04-05 02:40:00.0","","388934.233274676","178370.313903426","골프연습장업","사립","","1","1","620.75","","","",
"76","골프연습장업","10_31_01_P","3280000","CDFH3301052009000001","20091113","","01","영업/정상","13","영업중","","","","","051-416-1872","","","부산광역시 영도구 청학동 488-50번지","부산광역시 영도구 조내기로14번길 6 (청학동)","49086","쌍용골프클럽","20200403190644","U","2020-04-05 02:40:00.0","","387960.407387356","178426.520410619","골프연습장업","사립","","1","1","853.3","300","","",
"77","골프연습장업","10_31_01_P","3280000","CDFH3301052012000001","20120328","","01","영업/정상","13","영업중","","","","","","","606041","부산광역시 영도구 영선동1가 30-7번지","부산광역시 영도구 절영로35번길 61 (영선동1가)","49052","YD 스크린골프","20191022141301","U","2019-10-24 02:40:00.0","","386186.830550001","178713.36061675","골프연습장업","사립","","","","","","","",
"78","골프연습장업","10_31_01_P","3280000","CDFH3301052014000001","20141215","","01","영업/정상","13","영업중","","","","","051-247-2323","","606805","부산광역시 영도구 동삼동 207-84번지","부산광역시 영도구 해양로 214, 2층 (동삼동)","49012","아일랜드 스크린","20141224131811","I","2018-08-31 23:59:59.0","","388934.233274676","178370.313903426","골프연습장업","사립","","","","","","","",
"79","골프연습장업","10_31_01_P","3280000","CDFH3301052014000002","20141223","","01","영업/정상","13","영업중","","","","","051-247-2323","","606805","부산광역시 영도구 동삼동 207-84번지","부산광역시 영도구 해양로 214, 2층 (동삼동)","49012","영도아일랜드스크린골프연습장","20141224132029","I","2018-08-31 23:59:59.0","","388934.233274676","178370.313903426","골프연습장업","사립","","","1","1319.97","","","",
"80","골프연습장업","10_31_01_P","3280000","CDFH3301052015000001","20150115","","01","영업/정상","13","영업중","","","","","051-418-0707","","606042","부산광역시 영도구 영선동2가 55-1","부산광역시 영도구 영선대로 77 (영선동2가)","49056","골든스크린클럽","20211208110131","U","2021-12-10 02:40:00.0","","386132.601912733","178452.436319468","골프연습장업","사립","Y","0","0","0","0","","",
"81","골프연습장업","10_31_01_P","3280000","CDFH3301052016000001","20160415","","01","영업/정상","13","영업중","","","","","051-412-5300","","","부산광역시 영도구 청학동 217-92","부산광역시 영도구 해양로 69 (청학동)","49007","오션스크린골프클럽","20220218191654","U","2022-02-22 02:40:00.0","","388062.622927016","179488.903553499","골프연습장업","사립","","0","0","0","0","","",
"82","골프연습장업","10_31_01_P","3280000","CDFH3301052016000002","20161017","","01","영업/정상","13","영업중","","","","","051-416-7553","","","부산광역시 영도구 남항동3가 141-118","부산광역시 영도구 남항남로 42, 3층 (남항동3가)","49050","해수랜드 스크린골프","20211208124359","U","2021-12-10 02:40:00.0","","385822.835367467","177989.765460982","골프연습장업","사립","","0","0","0","0","","",
"83","골프연습장업","10_31_01_P","3280000","CDFH3301052017000001","20170320","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 동삼동 1124-7","부산광역시 영도구 함지로 33 (동삼동)","49113","함지스크린골프","20211208114153","U","2021-12-10 02:40:00.0","","388003.246364472","176705.988881212","골프연습장업","사립","","0","0","0","0","","",
"84","골프연습장업","10_31_01_P","3280000","CDFH3301051994000002","19941213","","04","취소/말소/만료/정지/중지","35","직권말소","20220127","","","","051-415-4417","","","부산광역시 영도구 대평동1가 80","부산광역시 영도구 대평남로 8 (대평동1가)","49043","토토골프연습장","20220127161504","U","2022-01-29 02:40:00.0","","385578.504002787","178677.719427137","골프연습장업","사립","","0","0","1233.8","0","","",
"85","골프연습장업","10_31_01_P","3280000","CDFH3301052008000001","20080526","","04","취소/말소/만료/정지/중지","35","직권말소","20191018","","","","051-404-2220","","606807","부산광역시 영도구 동삼동 268-6번지","부산광역시 영도구 동삼로 64 (동삼동)","","나인골프(스크린)","20191021094442","U","2019-10-23 02:40:00.0","","388778.223107737","177533.17715467","골프연습장업","사립","","","","","","","",
"86","골프연습장업","10_31_01_P","3290000","CDFH3301052010000009","20101110","","02","휴업","02","휴업","","20220628","20231231","","","","","부산광역시 부산진구 초읍동 292-2 4, 5층","부산광역시 부산진구 초읍천로 110 (초읍동)","47104","스카이골프","20220628135543","U","2022-06-30 02:40:00.0","","386363.316976814","188866.519280974","골프연습장업","사립","","0","0","0","0","","",
"87","골프연습장업","10_31_01_P","3290000","CDFH3301052006000002","20060825","","03","폐업","03","폐업","20220608","","","","898-2112","","","부산광역시 부산진구 가야동 379-3","부산광역시 부산진구 대학로 3 (가야동, 세화빌딩)","47331","부산골프아카데미","20220608172449","U","2022-06-10 02:40:00.0","","385637.517585054","185825.437102254","골프연습장업","사립","","0","0","0","0","","",
"88","골프연습장업","10_31_01_P","3290000","CDFH3301052003000002","20030203","","03","폐업","03","폐업","20031031","","","","807-7974","","614850","부산광역시 부산진구 부전동 533-5번지","부산광역시 부산진구 서면로 9  (부전동)","","강영규골프교실","20031230152808","I","2018-08-31 23:59:59.0","","387421.963535204","185546.086792075","골프연습장업","사립","0","","","140","","","",
"89","골프연습장업","10_31_01_P","3290000","CDFH3301052003000005","20030203","","03","폐업","03","폐업","20110411","","","","868-2140","","614855","부산광역시 부산진구 양정동 319-1번지","부산광역시 부산진구 동평로405번길 21  (양정동)","","양정골프연습장","20110411155218","I","2018-08-31 23:59:59.0","","388482.478517485","188144.332635023","골프연습장업","사립","0","","","628","","","",
"90","골프연습장업","10_31_01_P","3290000","CDFH3301052003000006","20030203","","03","폐업","03","폐업","20220329","","","","051-818-4848","","","부산광역시 부산진구 부암동 666-11","부산광역시 부산진구 시민공원로20번길 11 (부암동)","47193","서면레포츠","20220329132619","U","2022-03-31 02:40:00.0","","386934.520851901","186746.132942961","골프연습장업","사립","","0","0","0","0","","",
"91","골프연습장업","10_31_01_P","3290000","CDFH3301052006000001","20060317","","03","폐업","03","폐업","20150708","","","","051-851-2561","","614882","부산광역시 부산진구 양정동 406-5번지 3,4층일부","부산광역시 부산진구 중앙대로 933  (양정동,3,4층일부)","","맥시안 휘트니스센타","20150708161743","I","2018-08-31 23:59:59.0","","388571.350176822","188001.874170781","골프연습장업","사립","0","","","","","","",
"92","골프연습장업","10_31_01_P","3290000","CDFH3301052007000001","20070328","","03","폐업","03","폐업","20150430","","","","051)922-3333","","614865","부산광역시 부산진구 전포동 668-1번지 5층 6호","부산광역시 부산진구 동천로 92,  6호 (전포동,5층)","","시카고짐","20150430132730","I","2018-08-31 23:59:59.0","","387920.292112964","186157.316240551","골프연습장업","사립","","","","1076","","","",
"93","골프연습장업","10_31_01_P","3290000","CDFH3301052007000002","20070612","","03","폐업","03","폐업","20210625","","","","051-711-7942","","","부산광역시 부산진구 범천동 1155-2 부산CBS 8층","부산광역시 부산진구 신암로 141 (범천동, 부산기독교방송국건물)","47344","나드림국제골프아카데미","20210625141502","U","2021-06-27 02:40:00.0","","386664.624849746","185669.060906747","골프연습장업","사립","","","","","","","",
"94","골프연습장업","10_31_01_P","3290000","CDFH3301052007000003","20070718","","03","폐업","03","폐업","20220421","","","","808-7775","","614031","부산광역시 부산진구 부전동 514-1 2층","부산광역시 부산진구 부전로 51 (부전동)","47284","티티스크린골프바","20220421104100","U","2022-04-23 02:40:00.0","","387170.668810073","185899.88029391","골프연습장업","사립","","","","7309.35","","","",
"95","골프연습장업","10_31_01_P","3290000","CDFH3301052007000005","20071022","","03","폐업","03","폐업","20181220","","","","051-808-0067","","614080","부산광역시 부산진구 초읍동 271-1번지 창곡시장 지하","부산광역시 부산진구 새싹로 237 (초읍동)","47108","그린힐골프연습장","20181220111101","U","2018-12-25 02:40:00.0","","386481.395166231","188372.091879677","골프연습장업","사립","","","","","","","",
"96","골프연습장업","10_31_01_P","3290000","CDFH3301052008000003","20080311","","03","폐업","03","폐업","20200930","","","","898-0701","","","부산광역시 부산진구 가야동 629 3층","부산광역시 부산진구 가야대로 509 (가야동)","47270","유진스크린골프","20201012114434","U","2020-10-14 02:40:00.0","","384704.967063926","185697.784262998","골프연습장업","사립","","","","","","","",
"97","골프연습장업","10_31_01_P","3290000","CDFH3301052011000001","20110222","","03","폐업","03","폐업","20150617","","","","891-2557","","614811","부산광역시 부산진구 개금동 447-63번지 601호, 701호","부산광역시 부산진구 백양대로320번길 4, 601,701호 (개금동)","614811","인코스골프연습장","20150617163058","I","2018-08-31 23:59:59.0","","383687.12376285","185763.036088645","골프연습장업","사립","","","","","","","",
"98","골프연습장업","10_31_01_P","3290000","CDFH3301052011000003","20110517","","03","폐업","03","폐업","20160219","","","","866-2140","","614855","부산광역시 부산진구 양정동 319-1번지 4층","부산광역시 부산진구 동평로405번길 21  (양정동,4층)","","양정골프연습장","20160219155913","I","2018-08-31 23:59:59.0","","388482.478517485","188144.332635023","골프연습장업","사립","","","","","","","",
