"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"77","식육포장처리업","07_22_06_P","3290000","329000000420070002","20071203","","03","폐업","0002","폐업","20120627","","","","051-810-5600","0","","부산광역시 부산진구 부전동 503-15번지 (주)부산롯데호텔","부산광역시 부산진구 가야대로 772 (부전동)","47285","(주)부산롯데호텔","20120627163842","I","2018-08-31 23:59:59.0","","387271.299492377","186099.137533193","식육포장처리업","식육포장처리업","","L00","",
"78","식육포장처리업","07_22_06_P","3290000","329000000420090004","20090629","","03","폐업","0002","폐업","20131113","","","","806-2389","0","","부산광역시 부산진구 부전동 395-1번지","부산광역시 부산진구 부전로152번길 44 (부전동)","","부산고기백화점","20131113150801","I","2018-08-31 23:59:59.0","","387451.380442465","186510.260322607","식육포장처리업","식육포장처리업","","000","",
"79","식육포장처리업","07_22_06_P","3290000","329000000420090005","20090827","","03","폐업","0002","폐업","20130709","","","","","0","","부산광역시 부산진구 당감동 791번지 국제백양상가 3층 10호","","","성민축산","20130709140447","I","2018-08-31 23:59:59.0","","384741.923372529","187364.899359566","식육포장처리업","식육포장처리업","","000","",
"80","식육포장처리업","07_22_06_P","3290000","329000010420110001","20110223","","03","폐업","0002","폐업","20130625","","","","0516458161","0","","부산광역시 부산진구 범천동 858-20번지","","","(주)덕우미트","20130625153915","I","2018-08-31 23:59:59.0","","","","식육포장처리업","식육포장처리업","","000","",
"81","식육포장처리업","07_22_06_P","3290000","329000010420110002","20110616","","03","폐업","0002","폐업","20151203","","","","0518160547","0","","부산광역시 부산진구 부암동 356-2번지","부산광역시 부산진구 동평로119번길 31 (부암동)","","Y.J 유통","20151203153928","I","2018-08-31 23:59:59.0","","385969.951808239","187287.63768326","식육포장처리업","식육포장처리업","","000","",
"82","식육포장처리업","07_22_06_P","3290000","329000010420110003","20110617","","03","폐업","0002","폐업","20171214","","","","051-805-3326","0","","부산광역시 부산진구 부전동 341-27번지","부산광역시 부산진구 중앙대로775번길 25 (부전동)","47251","케이닥유통","20171214152006","I","2018-08-31 23:59:59.0","","387722.39960718","186740.097933242","식육포장처리업","식육포장처리업","","000","",
"83","식육포장처리업","07_22_06_P","3290000","329000000420030002","20031015","","03","폐업","0002","폐업","20180126","","","","851-5233","49.98","","부산광역시 부산진구 양정동 311-1번지","부산광역시 부산진구 동평로405번길 55 (양정동)","","장수식품","20180126175059","I","2018-08-31 23:59:59.0","","388579.508685207","188291.908761829","식육포장처리업","식육포장처리업","","000","",
"84","식육포장처리업","07_22_06_P","3290000","329000000420030003","20031031","","03","폐업","0002","폐업","20090903","","","","","27","","부산광역시 부산진구 전포동 202-28번지","부산광역시 부산진구 동성로87번길 25 (전포동)","","(주)태진축산","20090903173141","I","2018-08-31 23:59:59.0","","388243.953635855","186283.246151719","식육포장처리업","식육포장처리업","","L00","",
"85","식육포장처리업","07_22_06_P","3290000","329000000420050001","20050322","","03","폐업","0002","폐업","20070131","","","","636-8162","128.95","","부산광역시 부산진구 범천동 858-20번지","","","주미식품","20070131092100","I","2018-08-31 23:59:59.0","","","","식육포장처리업","식육포장처리업","","000","",
"86","식육포장처리업","07_22_06_P","3290000","329000000420050002","20050811","","03","폐업","0002","폐업","20190611","","","","897-4316","0","","부산광역시 부산진구 가야동 612-15번지","부산광역시 부산진구 가야대로510번길 53 (가야동)","47382","주원유통","20190611163826","U","2019-06-13 02:40:00.0","","384767.549886754","185392.429364437","식육포장처리업","식육포장처리업","","000","",
"87","식육포장처리업","07_22_06_P","3290000","329000000420070001","20070731","","03","폐업","0002","폐업","20081103","","","","","0","","부산광역시 부산진구 개금동 618-2번지 현대I-APT 상가 219동","","","육통","20081103160704","I","2018-08-31 23:59:59.0","","383947.284797889","185065.676609916","식육포장처리업","식육포장처리업","","000","",
"88","식육포장처리업","07_22_06_P","3300000","330000000420040001","20040827","","01","영업/정상","0000","정상","","","","","557-3626","0","","부산광역시 동래구 온천동 1234-2번지","부산광역시 동래구 아시아드대로247번길 17-4 (온천동)","47846","봉계식품","20160712111722","I","2018-08-31 23:59:59.0","","388188.261187812","191629.052710907","식육포장처리업","식육포장처리업","","000","",
"89","식육포장처리업","07_22_06_P","3300000","330000010420200004","20200323","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 온천동 1350-6번지","부산광역시 동래구 아시아드대로255번가길 8-4, 1층 (온천동)","47846","마더스 푸드","20200611093156","U","2020-06-13 02:40:00.0","","388161.165750378","191815.509841711","식육포장처리업","식육포장처리업","","000","",
"90","식육포장처리업","07_22_06_P","3300000","330000010420200002","20200224","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 온천동 1464-39번지","부산광역시 동래구 충렬대로86번길 92 (온천동)","47827","마린푸드","20200224092124","I","2020-02-26 00:23:23.0","","388442.097431018","191234.47350792","식육포장처리업","식육포장처리업","","000","",
"91","식육포장처리업","07_22_06_P","3300000","330000010420200001","20200221","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 온천동 1464-39번지","부산광역시 동래구 충렬대로86번길 92 (온천동)","47827","센텀푸드","20200221133425","I","2020-02-23 00:23:23.0","","388442.097431018","191234.47350792","식육포장처리업","식육포장처리업","","000","",
"92","식육포장처리업","07_22_06_P","3300000","330000010420200003","20200312","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 온천동 1350-6번지","부산광역시 동래구 아시아드대로255번가길 8-4, 1층 (온천동)","47846","퀸즈밀","20200312134100","I","2020-03-14 00:23:22.0","","388161.165750378","191815.509841711","식육포장처리업","식육포장처리업","","000","",
"93","식육포장처리업","07_22_06_P","3300000","330000010420200005","20200709","","01","영업/정상","0000","정상","","","","","051-532-8112","228.4","","부산광역시 동래구 안락동 459-9","부산광역시 동래구 명안로10번길 82, 1층 (안락동)","47795","(주)명진푸드","20200709105913","I","2020-07-11 00:23:16.0","","391982.476401808","190677.055256086","식육포장처리업","식육포장처리업","","L00","",
"94","식육포장처리업","07_22_06_P","3300000","330000000420050003","19950406","","01","영업/정상","0000","정상","","","","","528-9324","80.24","","부산광역시 동래구 안락동 461-2번지","부산광역시 동래구 화현길 8 (안락동)","47795","부일식품","20170309130958","I","2018-08-31 23:59:59.0","","391874.619862251","190611.387019688","식육포장처리업","식육포장처리업","","000","",
"95","식육포장처리업","07_22_06_P","3300000","330000000420050007","20040527","","01","영업/정상","0000","정상","","","","","528-6355","36","","부산광역시 동래구 명장동 562번지","부산광역시 동래구 시실로107번길 31 (명장동)","47757","명성유통","20200210172905","U","2020-02-12 02:40:00.0","","390587.732180169","192538.03045226","식육포장처리업","식육포장처리업","","000","",
"96","식육포장처리업","07_22_06_P","3300000","330000010420110005","20111214","","01","영업/정상","0000","정상","","","","","051-502-0532","0","","부산광역시 동래구 사직동 981-126번지","부산광역시 동래구 쇠미로17번길 20 (사직동)","47873","한우리 축산","20190729082819","U","2019-07-31 02:40:00.0","","386841.03065394","190406.577907013","식육포장처리업","식육포장처리업","","000","",
"97","식육포장처리업","07_22_06_P","3300000","330000010420120002","20120611","","01","영업/정상","0000","정상","","","","","051-502-5433","0","","부산광역시 동래구 사직동 147-8번지","부산광역시 동래구 여고로127번길 41 (사직동)","47831","신우축산유통","20140529194806","I","2018-08-31 23:59:59.0","","388962.746424025","191032.022925263","식육포장처리업","식육포장처리업","","000","",
"98","식육포장처리업","07_22_06_P","3300000","330000000420090001","20090915","","01","영업/정상","0000","정상","","","","","","263.9","","부산광역시 동래구 사직동 138-105번지","부산광역시 동래구 여고로91번길 71 (사직동)","47829","초원축산","20180621111841","I","2018-08-31 23:59:59.0","","388629.318722146","190977.386553127","식육포장처리업","식육포장처리업","","000","",
"99","식육포장처리업","07_22_06_P","3300000","330000010420090001","20091116","","01","영업/정상","0000","정상","","","","","051-506-8956","197","","부산광역시 동래구 사직동 149-32번지","부산광역시 동래구 중앙대로1267번길 82 (사직동)","47830","경림축산","20140529194430","I","2018-08-31 23:59:59.0","","388748.567280662","190853.954427768","식육포장처리업","식육포장처리업","","000","",
"100","식육포장처리업","07_22_06_P","3300000","330000010420100001","20100209","","01","영업/정상","0000","정상","","","","","504-9460","0","","부산광역시 동래구 온천동 1453-68번지","부산광역시 동래구 미남로146번길 62 (온천동)","47823","감포유통","20160831094926","I","2018-08-31 23:59:59.0","","388749.63825908","191555.513501683","식육포장처리업","식육포장처리업","","000","",
"101","식육포장처리업","07_22_06_P","3300000","330000000420050010","20050309","","01","영업/정상","0000","정상","","","","","553-3753","147.5","","부산광역시 동래구 수안동 40-11번지","부산광역시 동래구 수안로8번길 19-4 (수안동)","47887","대왕축산","20200408125451","U","2020-04-10 02:40:00.0","","390189.124061008","190422.241196076","식육포장처리업","식육포장처리업","","000","",
"102","식육포장처리업","07_22_06_P","3300000","330000010420100003","20100909","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 사직동 24-13번지","부산광역시 동래구 석사북로 12 (사직동)","47856","환인식품","20111115115202","I","2018-08-31 23:59:59.0","","387619.238586112","190906.257380551","식육포장처리업","식육포장처리업","","000","",
"103","식육포장처리업","07_22_06_P","3300000","330000010420110001","20110127","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 사직동 585-17번지","부산광역시 동래구 쇠미로119번길 52 (사직동)","47870","에이스푸드","20170111161959","I","2018-08-31 23:59:59.0","","387317.308138272","191305.169048265","식육포장처리업","식육포장처리업","","000","",
