"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자본금","거래처",
"72","석유및석유대체연료판매업체","09_28_07_P","6260000","200762600006500063","20071226","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0514638816","","601839","부산광역시 동구 초량1동   1210번지 6호 태영노블리안 929호","부산광역시 동구 중앙대로 169, 929호 (초량동,태영노블리안)","","(주)미래석유","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385747.06854269","181215.206591337","100000000","기타",
"73","석유및석유대체연료판매업체","09_28_07_P","6260000","200862600006500002","20080121","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0514692399","","601838","부산광역시 동구 초량3동   1200번지 동서빌딩 601호","","","(주)제이아이마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","기타",
"74","석유및석유대체연료판매업체","09_28_07_P","6260000","200662600006500030","20060620","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","","","608804","부산광역시 남구 대연3동   39번지 2호","부산광역시 남구 수영로 338 (대연동)","","(주)센텀마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","391568.948392377","184158.750918042","100000000","기타",
"75","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500007","20090402","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0514651290","","600815","부산광역시 중구 중앙동4가   37번지 동아제일빌딩 609동","","","(주)오능기업","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","SK",
"76","석유및석유대체연료판매업체","09_28_07_P","6260000","200162600006500002","20010605","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0515812303","","609800","부산광역시 금정구 구서1동   76번지 3호","부산광역시 금정구 체육공원로 57 (구서동)","","(주)현대석유상사","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","390840.427903881","196429.331413794","100000000","현대",
"77","석유및석유대체연료판매업체","09_28_07_P","6260000","200462600006500011","20041118","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","","","601807","부산광역시 동구 범일동 830번지 74호","부산광역시 동구 자성로133번길 50, 2층 (범일동)","601807","(주)비앤에스에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","387919.096817429","184386.154507363","100000000","기타",
"78","석유및석유대체연료판매업체","09_28_07_P","6260000","200862600006500021","20080612","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0517425304","","612846","부산광역시 해운대구 중1동   181번지 1호 해운대중동롯데캐슬마스타2 301동 213호","부산광역시 해운대구 좌동로63번길 46, 301동 213호 (중동,해운대중동롯데캐슬마스타2)","","(주)화목에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","397827.333791435","188038.97850661","100000000","기타",
"79","석유및석유대체연료판매업체","09_28_07_P","6260000","200862600006500030","20080827","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0513333368","","601843","부산광역시 동구 범일2동   825-7","","","프라임에너지(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","기타",
"80","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500022","20090624","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","","","611817","부산광역시 연제구 연산9동   386번지","","","MPO코리아(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","현대",
"81","석유및석유대체연료판매업체","09_28_07_P","6260000","200862600006500033","20080912","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0515291565","","607809","부산광역시 동래구 명장1동  141번지 1호","부산광역시 동래구 명장로106번길 87 (명장동)","607809","(주)현대제일에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","391729.846355147","191248.456788122","100000000","기타",
"82","석유및석유대체연료판매업체","09_28_07_P","6260000","200862600006500034","20080923","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0512425145","","609817","부산광역시 금정구 부곡3동   64번지","","","(주)엘림에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","기타",
"83","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500025","20090713","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","027845061","","600012","부산광역시 중구 중앙동2가   51번지 항도빌딩 602호","","","에이피플라자(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","기타",
"84","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500030","20090805","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0514620422","","601837","부산광역시 동구 초량3동   1158번지 세림빌딩 305호","","","(주)모스코리아","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","기타",
"85","석유및석유대체연료판매업체","09_28_07_P","6260000","201162600006500022","20110705","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0512446681","","600022","부산광역시 중구 동광동2가   4번지","부산광역시 중구 광복로97번길 18 (동광동2가)","","(주)금후","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385514.844564816","179798.854865759","100000000","기타",
"86","석유및석유대체연료판매업체","09_28_07_P","6260000","201062600006500025","20100726","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0514621170","","600014","부산광역시 중구 중앙동4가   23번지 1호 노블라인 1214호","부산광역시 중구 중앙대로 80 (중앙동4가,노블라인 1214호)","","(주)융에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385630.742187332","180306.821082315","100000000","기타",
"87","석유및석유대체연료판매업체","09_28_07_P","6260000","201062600006500043","20101213","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0513385182","","616831","부산광역시 북구 만덕2동","","","(주)윈에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","S-Oil",
"88","석유및석유대체연료판매업체","09_28_07_P","6260000","201162600006500021","20110621","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0513216728","","617800","부산광역시 사상구 감전2동   118번지 34호","부산광역시 사상구 학감대로 275 (감전동)","","(주)동진에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","381314.498260386","185844.43713693","100000000","기타",
"89","석유및석유대체연료판매업체","09_28_07_P","6260000","201162600006700004","20111212","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0517458370","","612889","부산광역시 해운대구 우2동  1514번지 센텀리더스마크 3603호","부산광역시 해운대구 APEC로 17, 3603호 (우동,센텀리더스마크)","612889","(주)대유이엔아이","20220702204730","U","2022-07-04 02:40:00.0","부생연료판매소","394209.294344881","187280.207931335","","기타",
"90","석유및석유대체연료판매업체","09_28_07_P","6260000","201162600006500048","20111220","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","","","617833","부산광역시 사상구 주례동 41번지 8호","부산광역시 사상구 백양대로 333 (주례동)","617833","(주)티제이에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","383584.834224192","185658.333042019","100000000","기타",
"91","석유및석유대체연료판매업체","09_28_07_P","6260000","201162600006500049","20111224","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0513245188","","614828","부산광역시 부산진구 범천동 850번지 166호","부산광역시 부산진구 황령대로8번길 19-1 (범천동)","614828","(주)화승에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","387705.400554901","185006.741866627","100000000","기타",
"92","석유및석유대체연료판매업체","09_28_07_P","6260000","201262600006500028","20120705","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","","","611825","부산광역시 연제구 연산동 685번지 11호","부산광역시 연제구 월드컵대로 34, 2층 (연산동)","611825","(주)반도에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","389925.588962914","188480.976602906","100000000","기타",
"93","석유및석유대체연료판매업체","09_28_07_P","6260000","201262600006500030","20120719","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0518529580","","611714","부산광역시 연제구 연산동 702번지 9호 뉴그랜드오피스텔 1308호","부산광역시 연제구 중앙대로 1078, 1308호 (연산동,뉴그랜드오피스텔)","611714","(주)대신에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","389444.436546193","189180.052866007","100000000","기타",
"94","석유및석유대체연료판매업체","09_28_07_P","6260000","201262600006500033","20120802","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0517285284","","619906","부산광역시 기장군 기장읍 708번지 1호","부산광역시 기장군 기장읍 기장대로 429","619906","(주)무진석유","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","401670.854524671","195010.449386447","100000000","기타",
"95","석유및석유대체연료판매업체","09_28_07_P","6260000","201362600006500023","20130523","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0514628100","","601836","부산광역시 동구 초량동 1147번지 13호 신동빌딩 301호","부산광역시 동구 중앙대로 267, 301호 (초량동,신동빌딩)","601836","(주)골든오션","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386101.6969961","182087.688303863","100000000","기타",
"96","석유및석유대체연료판매업체","09_28_07_P","6260000","200862600006500047","20081203","","04","취소/말소/만료/정지/중지","2","등록취소","","","","","0514412510","","600815","부산광역시 중구 중앙동4가 31번지 1호 항도빌딩 201호","부산광역시 중구 중앙대로81번길 3, 201호 (중앙동4가,항도빌딩)","600815","(주)코티에스","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385541.993353413","180309.073000547","100000000","기타",
