"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"75","수질오염원설치시설(기타)","09_30_12_P","3250000","325000025202100015","20210615","","01","영업/정상","11","영업","","","","","051-244-7477","","","부산광역시 중구 창선동2가 23-1","부산광역시 중구 국제시장2길 4 (창선동2가)","48946","원일안경","20210615164139","I","2021-12-16 00:22:43.0","","384904.199172198","179721.082885763","기타수질오염원관리","","","","","","","","",
"76","수질오염원설치시설(기타)","09_30_12_P","3250000","325000025202100012","20210614","","01","영업/정상","11","영업","","","","","051-245-2131","","","부산광역시 중구 남포동6가 84","부산광역시 중구 중구로 3 (남포동6가)","48981","다비치 안경 남포점","20210614174147","I","2021-12-16 00:22:43.0","","384837.437171309","179552.786747988","기타수질오염원관리","","","","","","","","",
"77","수질오염원설치시설(기타)","09_30_12_P","3250000","325000025202100020","20210616","","01","영업/정상","11","영업","","","","","051-245-6480","","","부산광역시 중구 창선동2가 26-1 창선상가","부산광역시 중구 국제시장2길 5, 창선상가 (창선동2가)","48945","안경제작소","20210616134354","I","2021-12-16 00:22:43.0","","384883.108103904","179757.761844511","기타수질오염원관리","","","","","","","","",
"78","수질오염원설치시설(기타)","09_30_12_P","3250000","325000025202100008","20210610","","01","영업/정상","11","영업","","","","","051-257-2356","","","부산광역시 중구 중앙동6가 9-1 광복지하도상가","부산광역시 중구 중앙대로 지하 17, 광복지하도상가 (중앙동6가)","48955","it안경원","20210610152320","I","2021-12-16 00:22:43.0","","385670.69094284","179770.553768032","기타수질오염원관리","","","","","","","","",
"79","수질오염원설치시설(기타)","09_30_12_P","3250000","325000025202100043","20210630","","01","영업/정상","11","영업","","","","","051-678-4067","","","부산광역시 중구 중앙동7가 20-1 롯데백화점광복점","부산광역시 중구 중앙대로 2, 롯데백화점광복점 (중앙동7가)","48944","룩옵티컬 광복점","20210630175927","I","2021-12-16 00:22:43.0","","385590.814676765","179553.867031936","기타수질오염원관리","","","","","","","","",
"80","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025201300001","20130410","","01","영업/정상","11","영업","","","","","051-245-0534","","","부산광역시 서구 부민동1가 2-3 대광오피스텔","부산광역시 서구 구덕로226번길 9, 대광오피스텔 (부민동1가)","49223","인쇄포커스","20210423112946","I","2021-12-16 00:22:43.0","사진 촬영 및 처리업","384162.7621038","180299.003265813","기타수질오염원관리","사진 촬영 및 처리업","","","","","","","",
"81","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025200300050","20030821","","01","영업/정상","11","영업","","","","","051-245-0065","","null","부산광역시 서구 충무동1가 7-5 2층","부산광역시 서구 구덕로 102-1 (충무동1가,2층)","","삼성의원","20191206221744","I","2021-12-16 00:22:43.0","병원","384549.151542351","179424.306189726","기타수질오염원관리","병원","","","","","","","",
"82","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025200300041","20030821","","01","영업/정상","11","영업","","","","","","","","부산광역시 서구 토성동5가 57-2","부산광역시 서구 천마로 233 (토성동5가)","602055","세종정형외과","20220325140207","U","2022-03-27 02:40:00.0","","384342.993080825","179342.170019478","기타수질오염원관리","","","","","0","","0","",
"83","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025201500001","20150114","","01","영업/정상","11","영업","","","","","051-248-9000","","","부산광역시 서구 아미동2가 89-275 예사랑","부산광역시 서구 옥천로130번길 38, 예사랑 (아미동2가)","49249","예사랑병원","20210423112933","I","2021-12-16 00:22:43.0","병원","383529.316043357","179430.28433744","기타수질오염원관리","병원","","","","","","","",
"84","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025200700002","20070827","","01","영업/정상","11","영업","","","","","051-244-5504","","","부산광역시 서구 동대신동2가 368-1","부산광역시 서구 구덕로 306-1 (동대신동2가)","49217","길경진동물병원","20210423113120","I","2021-12-16 00:22:43.0","병원","383853.338565415","181003.403457886","기타수질오염원관리","병원","","","","","","","",
"85","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025201800001","20180118","","01","영업/정상","11","영업","","","","","051-996-8272","","","부산광역시 서구 남부민동 69-15","부산광역시 서구 충무대로 221 (남부민동)","49256","알3모터스","20191203111105","I","2021-12-16 00:22:43.0","자동차 종합 수리업","384492.603388531","178683.471902956","기타수질오염원관리","자동차 종합 수리업","","","","","","","",
"86","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100003","20210423","","01","영업/정상","11","영업","","","","","051-231-1088","","","부산광역시 서구 동대신동2가 335-1","부산광역시 서구 구덕로 318 (동대신동2가)","49217","1080안경원","20210625172319","I","2021-12-16 00:22:43.0","","383803.649546165","181097.765306442","기타수질오염원관리","","","","","","","","",
"87","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100010","20210615","","01","영업/정상","11","영업","","","","","051-255-4626","","","부산광역시 서구 충무동1가 5-18","부산광역시 서구 구덕로118번길 28 (충무동1가)","49247","세진안경점","20210625172017","I","2021-12-16 00:22:43.0","","384534.093570343","179467.908354794","기타수질오염원관리","","","","","","","","",
"88","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100011","20210615","","01","영업/정상","11","영업","","","","","051-254-1008","","","부산광역시 서구 토성동4가 2-16","부산광역시 서구 구덕로 121 (토성동4가)","49253","아이리스안경원","20210625171950","I","2021-12-16 00:22:43.0","","384384.284739417","179355.901193728","기타수질오염원관리","","","","","","","","",
"89","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100013","20210625","","01","영업/정상","11","영업","","","","","051-256-5630","","","부산광역시 서구 아미동1가 18-11","부산광역시 서구 까치고개로 210-1 (아미동1가)","49245","대학안경","20210625171854","I","2021-12-16 00:22:43.0","","384005.681081882","179703.158341176","기타수질오염원관리","","","","","","","","",
"90","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100005","20210611","","01","영업/정상","11","영업","","","","","051-257-7090","","","부산광역시 서구 서대신동2가 231-1 1층","부산광역시 서구 대영로 9, 1층 (서대신동2가)","49227","아이댄디안경","20210625172232","I","2021-12-16 00:22:43.0","","383464.131806417","180914.722335008","기타수질오염원관리","","","","","","","","",
"91","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100001","20210325","","01","영업/정상","11","영업","","","","","","","","부산광역시 서구 충무동1가 10-13","부산광역시 서구 자갈치로 1 (충무동1가)","49254","초이스안경","20210423112916","I","2021-12-16 00:22:43.0","","384562.533290116","179361.298668272","기타수질오염원관리","","","","","","","","",
"92","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100012","20210615","","01","영업/정상","11","영업","","","","","051-242-7340","","","부산광역시 서구 서대신동2가 123-2","부산광역시 서구 대영로 47 (서대신동2가)","49234","갤러리안경 서대신점","20210625171925","I","2021-12-16 00:22:43.0","","383793.960882513","180830.122451186","기타수질오염원관리","","","","","","","","",
"93","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100007","20210615","","01","영업/정상","11","영업","","","","","051-256-1067","","","부산광역시 서구 토성동3가 3-40","부산광역시 서구 구덕로 188 (토성동3가)","49224","대학병원안경","20210625172130","I","2021-12-16 00:22:43.0","","384117.365206466","179889.119503027","기타수질오염원관리","","","","","","","","",
"94","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100009","20210615","","01","영업/정상","11","영업","","","","","051-248-3309","","","부산광역시 서구 서대신동2가 122-5","부산광역시 서구 대영로 49 (서대신동2가)","49234","알프스안경점","20210625172044","I","2021-12-16 00:22:43.0","","383807.618586721","180835.630310048","기타수질오염원관리","","","","","","","","",
"95","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100006","20210615","","01","영업/정상","11","영업","","","","","051-242-2637","","","부산광역시 서구 동대신동1가 129-1 1층","부산광역시 서구 대영로 72-1, 1층 (동대신동1가)","49218","우리안경점","20210625172152","I","2021-12-16 00:22:43.0","","384016.72394586","180895.280056287","기타수질오염원관리","","","","","","","","",
"96","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100014","20210630","","01","영업/정상","11","영업","","","","","051-231-3009","","","부산광역시 서구 서대신동2가 36-5 1층","부산광역시 서구 구덕로 309, 1층 (서대신동2가)","49227","이지아이안경원","20210630104519","I","2021-12-16 00:22:43.0","","383811.583351371","180998.68462418","기타수질오염원관리","","","","","","","","",
"97","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100002","20210414","","01","영업/정상","11","영업","","","","","051-241-2649","","","부산광역시 서구 동대신동3가 552 2층, 동아대학교병원 센터동","부산광역시 서구 대신공원로 26, 동아대학교병원 센터동 2층 (동대신동3가)","49201","동아안경원","20210423112854","I","2021-12-16 00:22:43.0","안경 소매업","383898.91114891","182014.846889314","기타수질오염원관리","안경 소매업","","안경 렌즈","","","","","",
"98","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100008","20210615","","01","영업/정상","11","영업","","","","","051-254-3652","","","부산광역시 서구 남부민동 686","부산광역시 서구 충무대로 252-4 (남부민동)","49254","대성당안경","20210625172108","I","2021-12-16 00:22:43.0","","384513.730550147","179009.404570175","기타수질오염원관리","","","","","","","","",
"99","수질오염원설치시설(기타)","09_30_12_P","3260000","326000025202100004","20210608","","01","영업/정상","11","영업","","","","","051-231-3080","","","부산광역시 서구 서대신동3가 290-2","부산광역시 서구 구덕로 335 (서대신동3가)","49226","010안경","20210625172259","I","2021-12-16 00:22:43.0","","383703.703814162","181235.507065893","기타수질오염원관리","","","","","","","","",
