"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자산규모","부채총액","자본금","판매방식명",
"76","전화권유판매업","08_26_03_P","3270000","2011327008624200006","20110810","","03","폐업","03","폐업처리","20140214","","","","051-966-2008","","601837","부산광역시 동구 초량동 ****번지 *호 *층","부산광역시 동구 중앙대로 *** (초량동,*층)","","노블리아결혼정보(주)","20140214091749","I","2018-08-31 23:59:59.0","","386177.958994368","182089.626704726","284535371","727055583","150000000","",
"77","전화권유판매업","08_26_03_P","3270000","2013327008624200003","20130212","","03","폐업","03","폐업처리","20140404","","","","","","601060","부산광역시 동구 범일동 ***번지 **호 썬오피스텔 ***호","부산광역시 동구 조방로 **, ***호 (범일동, 썬오피스텔)","601719","주식회사 프라임파트너","20140407092938","I","2018-08-31 23:59:59.0","","387727.932157079","184254.180458819","70000000","30000000","40000000","",
"78","전화권유판매업","08_26_03_P","3270000","2013327008624200004","20070813","","03","폐업","03","폐업처리","20151013","","","","051-582-8979","","601060","부산광역시 동구 범일동 **번지 *호","부산광역시 동구 중앙대로 ***, *층 (범일동)","601802","(주)기산통신","20151014102400","I","2018-08-31 23:59:59.0","","387327.647637426","184323.20614422","2013863186","773247324","250000000","",
"79","전화권유판매업","08_26_03_P","3270000","2013327008624200006","20070410","","03","폐업","03","폐업처리","20141021","","","","051)583-7000","","601060","부산광역시 동구 범일동 ***번지 **호","부산광역시 동구 자성공원로 **, **층 (범일동, KT부산정보통신센터)","601706","신흥정보통신(주) 부산지사","20141021132159","I","2018-08-31 23:59:59.0","","387908.69336061","183997.207483986","15378521100","4449212170","10929308930","",
"80","전화권유판매업","08_26_03_P","3270000","2014327008624200001","20140103","","03","폐업","03","폐업처리","20150123","","","","051) 637-1660","","","","부산광역시 동구 조방로 **, ***호 (범일동, 썬오피스텔)","601719","주식회사 퍼스트힐","20150123114935","I","2018-08-31 23:59:59.0","","387727.932157079","184254.180458819","165990000","135990000","30000000","",
"81","전화권유판매업","08_26_03_P","3270000","2014327008624200004","20140331","","03","폐업","03","폐업처리","20150701","","","","051) 852-0315","","","","부산광역시 동구 범일로 ***, *층 (범일동, 동성빌딩)","601803","도연 농업회사법인(주)","20150701145533","I","2018-08-31 23:59:59.0","","387579.291668791","184263.875327669","50000000","40000000","10000000","",
"82","전화권유판매업","08_26_03_P","3270000","2014327008624200005","20140603","","03","폐업","03","폐업처리","20180601","","","","051) 637-6616","","","","부산광역시 동구 조방로 **, ***호 (범일동, 동일타워)","48741","(주)부기","20180531154510","I","2018-08-31 23:59:59.0","","387991.858940226","184124.742260293","20000000","0","20000000","",
"83","전화권유판매업","08_26_03_P","3270000","2016327008624200004","20150915","","03","폐업","03","폐업처리","20171214","","","","051-928-2000","","","","부산광역시 동구 중앙대로 ***, *층 (초량동, 새담빌딩)","48731","주식회사 덕연","20171214153835","I","2018-08-31 23:59:59.0","","386151.348772833","182004.96097576","20000000","0","20000000","",
"84","전화권유판매업","08_26_03_P","3270000","2016327008624200007","20161013","","03","폐업","03","폐업처리","20200228","","","","","","","","부산광역시 동구 자성공원로 ** (범일동, KT부산정보통신센터)","48745","에스엠씨","20200302155946","U","2020-03-04 02:40:00.0","","387908.69336061","183997.207483986","","","","",
"85","전화권유판매업","08_26_03_P","3270000","2019327013924200001","20190903","","03","폐업","03","폐업처리","20191010","","","","051-634-3678","","","부산광역시 동구 좌천동 ****번지 좌천 서린 엘마르 더뷰","부산광역시 동구 망양로 ***, ***동 ****호 (좌천동, 좌천 서린 엘마르 더뷰)","48769","란뷰티","20191014094810","U","2019-10-16 02:40:00.0","","386506.350054326","183838.201935272","","","","",
"86","전화권유판매업","08_26_03_P","3270000","2021327013924200002","20210412","","03","폐업","03","폐업처리","20210528","","","","051-469-5002","","","부산광역시 동구 초량동 ****-*","부산광역시 동구 고관로 ** (초량동)","48792","(주)삼익사예능교육미디어","20210528134413","U","2021-06-01 02:40:00.0","","386170.288273285","182291.288620305","3067442241","2047451143","50000000","",
"87","전화권유판매업","08_26_03_P","3270000","2007327007124200002","20070813","","04","취소/말소/만료/정지/중지","07","직권말소","20090604","","","","051-468-6540","","601010","부산광역시 동구 초량동 ****번지 *호 대정빌딩 *층","부산광역시 동구 중앙대로***번길 *-* (초량동,대정빌딩 *층)","","대성네트웍스","20090604151746","I","2018-08-31 23:59:59.0","","386311.867197196","182270.164093675","","","","",
"88","전화권유판매업","08_26_03_P","3270000","2007327007124200004","20070919","","04","취소/말소/만료/정지/중지","07","직권말소","20090604","","","","051-633-9548","","601060","부산광역시 동구 범일동 ***번지 ***호 동양오피스텔 ***호","부산광역시 동구 조방로**번길 ** (범일동,동양오피스텔 ***호)","","세정 IT","20090604151704","I","2018-08-31 23:59:59.0","","387939.723769692","184255.085864313","","","","",
"89","전화권유판매업","08_26_03_P","3270000","2007327007124200005","20071030","","04","취소/말소/만료/정지/중지","07","직권말소","20100401","","","","051-924-1004","","601060","부산광역시 동구 범일동 ***번지 **호 *층","부산광역시 동구 조방로 ** (범일동,*층)","","(주)지오아이앤디","20100402103227","I","2018-08-31 23:59:59.0","","387849.727170606","184129.233339427","50000000","0","50000000","",
"90","전화권유판매업","08_26_03_P","3270000","2008327007724200001","20080325","","04","취소/말소/만료/정지/중지","07","직권말소","20090604","","","","997-5500","","601013","부산광역시 동구 초량동 ****번지 *호 성평빌딩*층","부산광역시 동구 중앙대로***번길 *-* (초량동,성평빌딩*층)","","(주)삼륭","20090604151624","I","2018-08-31 23:59:59.0","","386065.860562603","181685.183516647","100000000","0","100000000","",
"91","전화권유판매업","08_26_03_P","3270000","2008327007724200002","20080327","","04","취소/말소/만료/정지/중지","07","직권말소","20090604","","","","","","601013","부산광역시 동구 초량동 ****번지 **호 삼진빌딩 ***호","부산광역시 동구 중앙대로***번길 *-* (초량동,삼진빌딩 ***호)","","TN전자","20090604151543","I","2018-08-31 23:59:59.0","","386048.537585655","181632.287798262","","","","",
"92","전화권유판매업","08_26_03_P","3270000","2008327007724200007","20080428","","04","취소/말소/만료/정지/중지","07","직권말소","20100401","","","","711-3000","","601062","부산광역시 동구 범일동 ***번지 **호","부산광역시 동구 범일로***번길 * (범일동)","","(주)대광인베스트","20100402103148","I","2018-08-31 23:59:59.0","","387737.686999928","184174.145315634","31981727","31981727","0","",
"93","전화권유판매업","08_26_03_P","3270000","2008327007724200011","20050412","","04","취소/말소/만료/정지/중지","07","직권말소","20160527","","","","633-7788","","601062","부산광역시 동구 범일동 ***번지 *호","부산광역시 동구 자성공원로 **-* (범일동)","","신신정보통신(주)","20160601101014","I","2018-08-31 23:59:59.0","","387846.120573099","183941.326847483","817744076","393197954","50000000","",
"94","전화권유판매업","08_26_03_P","3270000","2008327007724200012","20050902","","04","취소/말소/만료/정지/중지","07","직권말소","20090604","","","","966-7200","","601051","부산광역시 동구 좌천동 ***번지 *호","","","(주)세종인베스트먼트","20090604151509","I","2018-08-31 23:59:59.0","","","","50000000","0","50000000","",
"95","전화권유판매업","08_26_03_P","3270000","2008327007724200014","20051114","","04","취소/말소/만료/정지/중지","07","직권말소","20090604","","","","467-5409","","601013","부산광역시 동구 초량동 ****번지 *호 동서빌딩 ***","부산광역시 동구 중앙대로***번길 *-** (초량동,동서빌딩 ***)","","연세T/M","20090604151428","I","2018-08-31 23:59:59.0","","386042.447864171","181654.568868581","","","","",
"96","전화권유판매업","08_26_03_P","3270000","2008327007724200015","20060221","","04","취소/말소/만료/정지/중지","07","직권말소","20090604","","","","635-3010","","601062","부산광역시 동구 범일동 ***번지 *호","부산광역시 동구 자성공원로 **-* (범일동)","","이레정보통신","20090604151337","I","2018-08-31 23:59:59.0","","387918.338740459","183937.55291155","","","","",
"97","전화권유판매업","08_26_03_P","3270000","2008327007724200016","20060508","","04","취소/말소/만료/정지/중지","07","직권말소","20090604","","","","441-0469","","601013","부산광역시 동구 초량동 ****번지 *호 화신빌딩 ***호","부산광역시 동구 중앙대로***번길 *-** (초량동,화신빌딩 ***호)","","MS코리아","20090604151304","I","2018-08-31 23:59:59.0","","386192.785417017","182083.6256434","","","","",
"98","전화권유판매업","08_26_03_P","3270000","2008327007724200017","20060824","","04","취소/말소/만료/정지/중지","07","직권말소","20110711","","","","468-7008","","601013","부산광역시 동구 초량동 **번지 **호","부산광역시 동구 초량중로 *** (초량동)","","베스트원(주)","20110714102828","I","2018-08-31 23:59:59.0","","385939.634153285","182108.081044085","150000000","0","150000000","",
"99","전화권유판매업","08_26_03_P","3270000","2008327007724200020","20070710","","04","취소/말소/만료/정지/중지","07","직권말소","20090604","","","","1600-5126","","601011","부산광역시 동구 초량동 ****번지 *호 *층","부산광역시 동구 초량중로 ** (초량동,*층)","","(주)CH정보통신","20090604151132","I","2018-08-31 23:59:59.0","","385619.734957376","181408.697292907","200000000","100000000","300000000","",
"100","전화권유판매업","08_26_03_P","3270000","2009327007724200010","20090108","","04","취소/말소/만료/정지/중지","07","직권말소","20110706","","","","051-466-0313","","601839","부산광역시 동구 초량*동 ****번지 *호 태영노블리안 ***호","부산광역시 동구 중앙대로 *** (초량동,태영노블리안 ***호)","","리드웨딩","20110714105128","I","2018-08-31 23:59:59.0","","385747.06854269","181215.206591337","","","","",
"101","전화권유판매업","08_26_03_P","3270000","2009327007724200011","20090804","","04","취소/말소/만료/정지/중지","07","직권말소","20091001","","","","070-8650-5052","","601814","부산광역시 동구 수정동 ***번지 **호 *층","부산광역시 동구 고관로 **-* (수정동,*층)","","(주)에스오프라자","20091001144150","I","2018-08-31 23:59:59.0","","386208.549652495","182480.006233398","5000000","0","5000000","",
"102","전화권유판매업","08_26_03_P","3270000","2008327007724200022","20081201","","04","취소/말소/만료/정지/중지","07","직권말소","20090604","","","","051-816-0003","","601804","부산광역시 동구 범일동 **번지 ***호 두양빌딩 **층","부산광역시 동구 중앙대로 *** (범일동,두양빌딩 **층)","","(주)엠디티","20090604151049","I","2018-08-31 23:59:59.0","","387396.497672928","184395.51202743","1657285940","709175772","948110168","",
"103","전화권유판매업","08_26_03_P","3270000","2011327008624200007","20110818","","04","취소/말소/만료/정지/중지","07","직권말소","20130903","","","","051-995-7604","","601062","부산광역시 동구 범일*동 ***번지 ***호 우신B D **층","부산광역시 동구 조방로 ** (범일동,우신B D **층)","","(주)대운디앤씨","20130903135635","I","2018-08-31 23:59:59.0","","387804.302601249","184182.043396039","30000000","0","30000000","",
