"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"69","대기오염물질배출시설설치사업장","09_30_08_P","3260000","326000021200000001","20000701","","04","취소/말소/만료/정지/중지","4","폐쇄","20040706","","","","","","602092","부산광역시 서구 서대신동2가 271번지","부산광역시 서구 대영로 16  (서대신동2가)","","서부경찰서","20080708101508","I","2018-10-04 11:12:49.0","","383489.31869879","180824.155592227","대기배출업소관리","","5종","","0","0","0","0","",
"70","대기오염물질배출시설설치사업장","09_30_08_P","3260000","326000021200000003","20040131","","04","취소/말소/만료/정지/중지","4","폐쇄","20040131","","","","","","602832","부산광역시 서구 암남동 171-13  번지","","","세원교통(주)","20040131100406","I","2018-10-04 11:12:49.0","육상 운송 지원 서비스업","","","대기배출업소관리","육상 운송 지원 서비스업","","","0","0","0","0","",
"71","대기오염물질배출시설설치사업장","09_30_08_P","3260000","326000021200000004","20051230","","04","취소/말소/만료/정지/중지","4","폐쇄","20051230","","","","","","602020","부산광역시 서구 남부민동 691-3번지","부산광역시 서구 충무대로 210  (남부민동)","","부산공동어시장","20051230095611","I","2018-10-04 11:12:49.0","어업관련 서비스업","384608.889131401","178471.926143109","대기배출업소관리","어업관련 서비스업","4종","선어위판","0","0","0","0","",
"72","대기오염물질배출시설설치사업장","09_30_08_P","3260000","326000021200100001","20010309","","04","취소/말소/만료/정지/중지","4","폐쇄","20020710","","","","","","602012","부산광역시 서구 충무동2가 13-3번지 17통1반","","","호성참치","20080708101714","I","2018-10-04 11:12:49.0","수산물 가공 및 저장처리업","","","대기배출업소관리","수산물 가공 및 저장처리업","5종","","0","0","0","0","",
"73","대기오염물질배출시설설치사업장","09_30_08_P","3260000","326000021200200001","20070619","","04","취소/말소/만료/정지/중지","4","폐쇄","20140129","","","","051 2550705","","","부산광역시 서구 부용동1가 51-1번지","부산광역시 서구 흑교로109번길 33 (부용동1가)","","제일종합정비","20140129092654","I","2018-10-04 11:12:49.0","","384284.12975900000","180725.58837300000","대기배출업소관리","","4종","","8","300","0","0","",
"74","대기오염물질배출시설설치사업장","09_30_08_P","3260000","326000021200300001","20030724","","04","취소/말소/만료/정지/중지","4","폐쇄","20071128","","","","","","602023","부산광역시 서구 남부민동 689-3번지","","","오양수산(주)부산냉동공장","20080708102218","I","2018-10-04 11:12:49.0","기타 수산동물 가공 및 저장처리업","384587.180082736","178867.962493008","대기배출업소관리","기타 수산동물 가공 및 저장처리업","5종","","0","0","0","0","",
"75","대기오염물질배출시설설치사업장","09_30_08_P","3260000","326000021200900001","20091109","","04","취소/말소/만료/정지/중지","4","폐쇄","20201103","","","","0512634076","","","부산광역시 서구 암남동 722-1","부산광역시 서구 원양로 67 (암남동)","","(주)그린푸드","20201103135942","U","2020-11-05 02:40:00.0","수산물 가공 및 저장처리업","383231.541934586","175439.057238153","대기배출업소관리","수산물 가공 및 저장처리업","5종","","8","300","","","",
"76","대기오염물질배출시설설치사업장","09_30_08_P","3260000","326000021201500001","20151109","","04","취소/말소/만료/정지/중지","4","폐쇄","20200601","","","","051-254-8011","","","부산광역시 서구 남부민동 689-4번지","부산광역시 서구 충무대로 234 (남부민동)","49255","우양냉장(주) 제2공장","20200601152457","U","2020-06-04 02:40:00.0","냉장 및 냉동 창고업","384566.48631262","178809.387105856","대기배출업소관리","냉장 및 냉동 창고업","5종","","","100","","","",
"77","대기오염물질배출시설설치사업장","09_30_08_P","3260000","326000021201500003","20151125","","04","취소/말소/만료/정지/중지","4","폐쇄","20201124","","","","0516001919","","","부산광역시 서구 암남동 740","부산광역시 서구 원양로 147 (암남동)","","동원산업(주)부산냉장센터","20201124141641","U","2020-11-26 02:40:00.0","냉장 및 냉동 창고업","383415.639943426","175962.567924767","대기배출업소관리","냉장 및 냉동 창고업","5종","","","","","","",
"78","대기오염물질배출시설설치사업장","09_30_08_P","3260000","326000021201500006","20151222","","04","취소/말소/만료/정지/중지","4","폐쇄","","","","","0512502165","","","부산광역시 서구 남부민동 692-13번지","부산광역시 서구 충무대로 170 (남부민동)","","(주)사조대림 부산공장","20151230084047","I","2018-10-04 11:12:49.0","육류 가공식품 도매업","384642.644706366","178184.497144815","대기배출업소관리","육류 가공식품 도매업","4종","햄,소시지","","","","","",
"79","대기오염물질배출시설설치사업장","09_30_08_P","3270000","327000021202000001","20200204","","01","영업/정상","11","영업","","","","","051-922-0000","","","부산광역시 동구 초량동 1204-1 부산역라마다앙코르호텔","부산광역시 동구 중앙대로196번길 10, 부산역라마다앙코르호텔 (초량동)","48821","라마다 앙코르 부산역 호텔","20210316102258","U","2021-03-18 02:40:00.0","호텔업","385939.583801356","181366.44369841","대기배출업소관리","호텔업","4종","","","","12","365","",
"80","대기오염물질배출시설설치사업장","09_30_08_P","3270000","327000021202100005","20220107","","01","영업/정상","11","영업","","","","","051-469-9820","","","부산광역시 동구 초량동 1199-3 엠디엠타워","부산광역시 동구 중앙대로 222, 엠디엠타워 (초량동)","48733","(주)엠디엠플러스","20220111152130","U","2022-01-13 02:40:00.0","비주거용 건물 임대업","385992.532699274","181649.114436197","대기배출업소관리","비주거용 건물 임대업","5종","","10","260","10","260","",
"81","대기오염물질배출시설설치사업장","09_30_08_P","3270000","327000021202100004","20211122","","01","영업/정상","11","영업","","","","","051-646-7041","","","부산광역시 동구 범일동 290-1 부산진시장","부산광역시 동구 진시장로 24, 부산진시장 (범일동)","48737","사단법인 부산진시장번영회","20211123112849","I","2021-11-25 00:22:44.0","부동산업","387564.611330896","183837.166587761","대기배출업소관리","부동산업","4종","","10","250","10","250","",
"82","대기오염물질배출시설설치사업장","09_30_08_P","3270000","327000021202100003","20210817","","01","영업/정상","11","영업","","","","","051-661-8801","","","부산광역시 동구 범일동 830-30 부산문화방송 범일사옥","부산광역시 동구 자성로133번길 15, 부산문화방송 범일사옥 (범일동)","48743","부산문화방송(주)","20220315141129","U","2022-03-17 02:40:00.0","영화, 비디오물 및 방송프로그램 제작 관련 서비스업","388051.059110915","184077.564810224","대기배출업소관리","영화, 비디오물 및 방송프로그램 제작 관련 서비스업","5종","","","0","","250","",
"83","대기오염물질배출시설설치사업장","09_30_08_P","3270000","327000021197200002","19720410","","01","영업/정상","11","영업","","","","","051-630-8100","","","부산광역시 동구 좌천동 68-21","부산광역시 동구 충장대로 301 (좌천동)","601065","대한제분(주) 부산공장","20210316182116","U","2021-03-18 02:40:00.0","음·식료품 제조업","387086.724698774","182806.357451634","대기배출업소관리","음·식료품 제조업","3종","","24","250","24","250","",
"84","대기오염물질배출시설설치사업장","09_30_08_P","3270000","327000021197400004","19740511","","01","영업/정상","11","영업","","","","","051-632-0601","","","부산광역시 동구 좌천동 1165","부산광역시 동구 충장대로 293 (좌천동)","601065","사조동아원(주) 부산공장","20220112150252","U","2022-01-14 02:40:00.0","","387106.05009700000","183158.36402300000","대기배출업소관리","","3종","","20","300","20","300","",
"85","대기오염물질배출시설설치사업장","09_30_08_P","3270000","327000021200900001","20090331","","01","영업/정상","11","영업","","","","","051-635-3445","","","부산광역시 동구 범일동 330-196","부산광역시 동구 자성로108번길 20 (범일동)","","와이지모터스","20210316114404","U","2021-03-18 02:40:00.0","","387958.662352804","183727.294000276","대기배출업소관리","","5종","","8","300","","300","",
"86","대기오염물질배출시설설치사업장","09_30_08_P","3270000","327000021201300001","20130410","","01","영업/정상","11","영업","","","","","","","","부산광역시 동구 범일동 62-6","부산광역시 동구 중앙대로548번길 6 (범일동)","48726","동구자동차서비스(주)","20210316112639","U","2021-03-18 02:40:00.0","","387402.124207088","184597.210525117","대기배출업소관리","","4종","","8","300","8","300","",
"87","대기오염물질배출시설설치사업장","09_30_08_P","3270000","327000021201500002","20151019","","01","영업/정상","11","영업","","","","","051-630-0300","","","부산광역시 동구 좌천동 471","부산광역시 동구 정공단로 27 (좌천동, 일신기독병원)","48724","(재)한호기독교선교회일신기독병원","20210316111242","U","2021-03-18 02:40:00.0","병원","387182.18783400000","184044.49164700000","대기배출업소관리","병원","5종","","","","","365","",
"88","대기오염물질배출시설설치사업장","09_30_08_P","3270000","327000021201500003","20151125","","01","영업/정상","11","영업","","","","","051-647-4520","","","부산광역시 동구 범일동 830-138","부산광역시 동구 조방로 22 (범일동)","48741","파크빌딩","20210316110632","U","2021-03-18 02:40:00.0","","387898.982257248","184160.510606819","대기배출업소관리","","5종","","","","","","",
"89","대기오염물질배출시설설치사업장","09_30_08_P","3270000","327000021201500004","20151125","","01","영업/정상","11","영업","","","","","051-638-0638","","","부산광역시 동구 범일동 830-29","부산광역시 동구 자성공원로 23 (범일동)","48745","(주)케이티에스테이트KT범일지점","20211122145227","U","2021-11-24 02:40:00.0","","387908.69336061","183997.207483986","대기배출업소관리","","4종","","","0","","0","",
"90","대기오염물질배출시설설치사업장","09_30_08_P","3270000","327000021201500005","20151202","","01","영업/정상","11","영업","","","","","051-442-3215","","","부산광역시 동구 초량동","부산광역시 동구 중앙대로 192 (초량동, 한국교직원공제회 부산회관)","48821","한국교직원공제회 부산회관","20210316110100","U","2021-03-18 02:40:00.0","","385885.652834827","181374.673098149","대기배출업소관리","","5종","","","","","","",
