"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"74","축산가공업","07_22_05_P","6260000","626000000420140023","20140627","","01","영업/정상","0000","정상","","","","","0518664750","155.62","","부산광역시 수영구 망미동  802번지 5호","부산광역시 수영구 망미로 4 (망미동)","613826","(주)MGH","20170316175413","I","2018-10-04 11:12:49.0","식육가공업","391703.099312673","187908.209660345","축산물가공업","식육가공업","","L00","0",
"75","축산가공업","07_22_05_P","6260000","626000000420140025","20140708","","01","영업/정상","0000","정상","","","","","","87.39","","부산광역시 연제구 거제동  681번지 15호","부산광역시 연제구 화지로76번길 13 (거제동)","611805","산해들","20170104110704","I","2018-10-04 11:12:49.0","식육가공업","388101.759968867","188894.464664525","축산물가공업","식육가공업","","000","0",
"76","축산가공업","07_22_05_P","6260000","626000000420140030","20140826","","01","영업/정상","0000","정상","","","","","0515210574","246.8","","부산광역시 금정구 회동동  551번지 금성타운상가","부산광역시 금정구 금사로 156, 지하1층층 (회동동,금성타운상가)","609845","청솔식품","20170104105429","I","2018-10-04 11:12:49.0","식육가공업","392605.108577419","193813.351507992","축산물가공업","식육가공업","","000","0",
"77","축산가공업","07_22_05_P","6260000","626000000420170017","20170809","","01","영업/정상","0000","정상","","","","","0515315339","151.38","","부산광역시 금정구 금사동  48번지 17호","부산광역시 금정구 공단로 81, 1층 (금사동)","","영진푸드","20210713182459","U","2021-07-15 02:40:00.0","식육가공업","392492.491459994","193338.797178587","축산물가공업","식육가공업","0","L00","0",
"78","축산가공업","07_22_05_P","6260000","626000000420170018","20170831","","01","영업/정상","0000","정상","","","","","","44.46","","부산광역시 북구 구포동  1187번지 7호","부산광역시 북구 사상로577번길 14, 2층 (구포동)","","지혜식품","20170831133445","I","2018-10-04 11:12:49.0","식육가공업","381149.13984569","190326.704116311","축산물가공업","식육가공업","","000","0",
"79","축산가공업","07_22_05_P","6260000","626000000420170020","20171121","","01","영업/정상","0000","정상","","","","","0517032698","88.4","","부산광역시 해운대구 송정동  85번지 10호","부산광역시 해운대구 송정2로13번길 26 (송정동)","","수환식품","20171121175406","I","2018-10-04 11:12:49.0","식육가공업","400868.690695271","190536.372902831","축산물가공업","식육가공업","","000","0",
"80","축산가공업","07_22_05_P","6260000","626000000420120026","20121227","","01","영업/정상","0000","정상","","","","","00016664230","132","","부산광역시 해운대구 반송동  219번지 1호","부산광역시 해운대구 윗반송로51번길 60-24 (반송동)","609825","매코미 F&C","20180903172452","I","2018-09-03 23:59:59.0","식육가공업","396239.058924684","194464.547736319","축산물가공업","식육가공업","","000","0",
"81","축산가공업","07_22_05_P","6260000","626000000420140032","20140911","","01","영업/정상","0000","정상","","","","","","77.4","","부산광역시 연제구 거제동  213번지 3호","부산광역시 연제구 중앙대로1251번길 43, 1층 (거제동)","611803","푸드앤펀","20200221101636","U","2020-02-23 02:40:00.0","식육가공업","389015.59529579","190723.90712772","축산물가공업","식육가공업","","000","0",
"82","축산가공업","07_22_05_P","6260000","626000000420140033","20140917","","01","영업/정상","0000","정상","","","","","","62.9","","부산광역시 영도구 청학동  21번지 19호","부산광역시 영도구 청학동로 75-1 (청학동)","606818","돼지식품","20170104105407","I","2018-10-04 11:12:49.0","식육가공업","388162.046533619","179157.323855937","축산물가공업","식육가공업","","000","0",
"83","축산가공업","07_22_05_P","6260000","626000000420140038","20141021","","01","영업/정상","0000","정상","","","","","0512572406","749.95","","부산광역시 서구 암남동  762번지 수산가공선진화단지 B동 307호","부산광역시 서구 원양로 1, B동 3층 307호 (암남동,수산가공선진화단지)","602030","해성넷 주식회사","20210107120355","U","2021-01-09 02:40:00.0","알가공업","383449.669961635","174683.069423816","축산물가공업","알가공업","","L00","0",
"84","축산가공업","07_22_05_P","6260000","626000000420140041","20141215","","01","영업/정상","0000","정상","","","","","0517109211","1183.1","","부산광역시 사상구 덕포동  352번지 5호","부산광역시 사상구 모덕로96번길 41 (덕포동)","614876","주식회사 갈비구판장","20211117121958","U","2021-11-19 02:40:00.0","식육가공업","380863","188467","축산물가공업","식육가공업","0","L00","0",
"85","축산가공업","07_22_05_P","6260000","626000000420150002","20150113","","01","영업/정상","0000","정상","","","","","0515077833","160","","부산광역시 동래구 사직동  63번지 16호","부산광역시 동래구 아시아드대로 166 (사직동)","607816","24시부산순대","20150113135426","I","2018-10-04 11:12:49.0","식육가공업","388015.508352979","190846.185979297","축산물가공업","식육가공업","","000","0",
"86","축산가공업","07_22_05_P","6260000","626000000420150003","20150121","","01","영업/정상","0000","정상","","","","","0517841104","269.13","","부산광역시 해운대구 재송동  117번지 7호","부산광역시 해운대구 재반로30번길 82, 지1,2층 (재송동)","612828","(주)더맛F&B","20150121181823","I","2018-10-04 11:12:49.0","식육가공업","393864.403811561","189285.216911752","축산물가공업","식육가공업","","000","0",
"87","축산가공업","07_22_05_P","6260000","626000000420030005","20030827","","01","영업/정상","0000","정상","","","","","0515564989","53.08","607800","부산광역시 동래구 수안동  38번지 54호","부산광역시 동래구 온천천로319번길 33, 1층 (수안동)","607800","경남유통","20191018093320","U","2019-10-20 02:40:00.0","알가공업","390129.114340398","190563.006977122","축산물가공업","알가공업","","000","1",
"88","축산가공업","07_22_05_P","6260000","626000000420030008","20030620","","01","영업/정상","0000","정상","","","","","","65","616828","부산광역시 북구 만덕동  658번지 동일아파트상가 108동 202호","부산광역시 북구 만덕1로104번가길 47, 108동 202호 (만덕동)","616755","부경식품","20200923092512","U","2020-09-25 02:40:00.0","식육가공업","384528.723379862","192660.906943367","축산물가공업","식육가공업","","000","0",
"89","축산가공업","07_22_05_P","6260000","626000000420040001","20040512","","01","영업/정상","0000","정상","","","","","0519041349","84.62","607828","부산광역시 금정구 회동동  109번지","부산광역시 금정구 동대로 32, 2층 (회동동)","607828","주식회사 더 아름푸드","20190724161432","U","2019-07-26 02:40:00.0","식육가공업","393622.888735563","194327.644683979","축산물가공업","식육가공업","","L00","2",
"90","축산가공업","07_22_05_P","6260000","626000000420040006","20040615","","01","영업/정상","0000","정상","","","","","","540","618270","부산광역시 강서구 송정동  1666번지 2호","부산광역시 강서구 녹산화전로 23, 2호 (송정동)","618270","우촌식품","20210812092513","U","2021-08-14 02:40:00.0","식육가공업","369981.263320302","178473.733823448","축산물가공업","식육가공업","0","000","0",
"91","축산가공업","07_22_05_P","6260000","626000000420040011","20041206","","01","영업/정상","0000","정상","","","","","0517207203","6603.66","619906","부산광역시 기장군 기장읍 죽성리 919번지 11호 시온주택 126동 2097호","부산광역시 기장군 기장읍 죽성로 197, 126동 1,2층 2097호 (시온주택)","619906","신앙촌식품(주)","20220328085534","U","2022-03-30 02:40:00.0","유가공업","403220.11445311","196682.225444162","축산물가공업","유가공업","0","L00","0",
"92","축산가공업","07_22_05_P","6260000","626000000420090005","20090320","","01","영업/정상","0000","정상","","","","","0518315711","976.46","618270","부산광역시 강서구 송정동  1770번지 10호","부산광역시 강서구 녹산산단382로59번길 7, 10호 (송정동)","618270","(주)부산축산","20190522105221","U","2019-05-24 02:40:00.0","식육가공업","369562.400873148","177674.066929899","축산물가공업","식육가공업","","L00","75",
"93","축산가공업","07_22_05_P","6260000","626000000420090006","20090525","","01","영업/정상","0000","정상","","","","","0513353160","242.88","607829","부산광역시 강서구 대저1동  2720번지 20호","부산광역시 강서구 체육공원로6번길 139-27 (대저1동)","607829","청유푸드","20181116144226","U","2018-11-18 02:36:51.0","식육가공업","380191.267139299","191792.040180873","축산물가공업","식육가공업","","000","5",
"94","축산가공업","07_22_05_P","6260000","626000000420090009","20090612","","01","영업/정상","0000","정상","","","","","0513026114","1339","617823","부산광역시 사상구 감전동  953번지 11호","부산광역시 사상구 장인로37번길 15 (감전동)","617823","(주)하몽푸드","20200319174127","U","2020-03-21 02:40:00.0","식육가공업","379767.658209712","184591.900291013","축산물가공업","식육가공업","","L00","12",
"95","축산가공업","07_22_05_P","6260000","626000000420090011","20090706","","01","영업/정상","0000","정상","","","","","0518680665","140.7","614856","부산광역시 부산진구 양정동  397번지 17호","부산광역시 부산진구 거제대로36번길 13, 17호 (양정동)","614856","(주)우리가푸드","20170104094155","I","2018-10-04 11:12:49.0","식육가공업","388362.359801261","187812.754236577","축산물가공업","식육가공업","","L00","7",
"96","축산가공업","07_22_05_P","6260000","626000000420090015","20090901","","01","영업/정상","0000","정상","","","","","0518676602","11","611826","부산광역시 금정구 서동  213번지 9호","부산광역시 금정구 서동중심로 16, 1층(서동)","611826","보람푸드시스템","20211108111736","U","2021-11-10 02:40:00.0","식육가공업","391557.747795915","192238.859068941","축산물가공업","식육가공업","0","000","4",
"97","축산가공업","07_22_05_P","6260000","626000000420100006","20100205","","01","영업/정상","0000","정상","","","","","0513012872","373","617814","부산광역시 사상구 덕포동  395번지 8호","부산광역시 사상구 삼덕로 33, 8호 (덕포동)","617814","하나푸드","20220524163127","U","2022-05-26 02:40:00.0","식육가공업","380344.019129772","187933.569047281","축산물가공업","식육가공업","0","000","21",
"98","축산가공업","07_22_05_P","6260000","626000000420100008","20100312","","01","영업/정상","0000","정상","","","","","0518175100","114.5","614872","부산광역시 부산진구 초읍동  173번지 17호","부산광역시 부산진구 성지로 134-1, 17호 (초읍동)","614872","(주)지강푸드","20210205171431","U","2021-02-07 02:40:00.0","식육가공업","386652.392025193","188829.846642074","축산물가공업","식육가공업","","L00","4",
