"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"75","축산판매업","07_22_04_P","3300000","330000000920030024","20030903","","04","취소/말소/만료/정지/중지","0004","말소","20200925","","","","555-2471","17.5","","부산광역시 동래구 수안동 421-58","부산광역시 동래구 동래시장길 51 (수안동)","607824","서호할인마트식육점","20200928093237","U","2020-09-30 02:40:00.0","식육판매업","389900.048382485","191349.267530196","축산물판매업","식육판매업","","000","",
"76","축산판매업","07_22_04_P","3300000","330000000920030026","20030318","","04","취소/말소/만료/정지/중지","0004","말소","20200925","","","","553-5289","17.75","","부산광역시 동래구 온천동 168-26","","","참숯판","20200928093544","U","2020-09-30 02:40:00.0","식육판매업","","","축산물판매업","식육판매업","","000","",
"77","축산판매업","07_22_04_P","3300000","330000000920030027","20030605","","04","취소/말소/만료/정지/중지","0004","말소","20200925","","","","506-5653","19.9","","부산광역시 동래구 온천동 1459-21","부산광역시 동래구 여고북로 183 (온천동)","47825","씨티마트내식육점","20200928093737","U","2020-09-30 02:40:00.0","식육판매업","388861.674988076","191231.175545133","축산물판매업","식육판매업","","000","",
"78","축산판매업","07_22_04_P","3300000","330000000920030030","20030509","","04","취소/말소/만료/정지/중지","0004","말소","20200925","","","","506-0877","15.05","","부산광역시 동래구 사직동 26-2","부산광역시 동래구 사직북로 43 (사직동)","","부영축산물유통센타","20200928104340","U","2020-09-30 02:40:00.0","식육판매업","387496.25640419","190845.222754643","축산물판매업","식육판매업","","000","",
"79","축산판매업","07_22_04_P","3370000","337000000919960008","19960918","","04","취소/말소/만료/정지/중지","0004","말소","","","","","051-865-4371","0","","부산광역시 연제구 연산동 313-46","부산광역시 연제구 과정로 327 (연산동)","","합천축산물할인마트","20140813113303","I","2018-08-31 23:59:59.0","식육판매업","390452.610537018","189824.52409338","축산물판매업","식육판매업","","000","",
"80","축산판매업","07_22_04_P","3320000","332000000919810010","19811229","","04","취소/말소/만료/정지/중지","0004","말소","","","","","","11.28","","부산광역시 북구 구포동 1185-6","부산광역시 북구 사상로583번길 42 (구포동)","","대원식육점","20140603160450","I","2018-08-31 23:59:59.0","식육판매업","381017.518430144","190402.173876522","축산물판매업","식육판매업","","000","",
"81","축산판매업","07_22_04_P","3300000","330000000920120007","20120409","","04","취소/말소/만료/정지/중지","0004","말소","20200925","","","","051-521-0016","8.96","","부산광역시 동래구 안락동 429-13","부산광역시 동래구 안락로 34 (안락동)","47787","제주흑돼지촌","20200928100654","U","2020-09-30 02:40:00.0","식육판매업","391232.140835342","191013.22404913","축산물판매업","식육판매업","","000","",
"82","축산판매업","07_22_04_P","3300000","330000000920170017","20171206","","04","취소/말소/만료/정지/중지","0004","말소","20210602","","","","","28","","부산광역시 동래구 온천동 1409-11","부산광역시 동래구 충렬대로95번길 22 (온천동)","47731","부광한우매장","20210602135221","U","2021-06-04 02:40:00.0","식육판매업","388593.950068341","191934.91650041","축산물판매업","식육판매업","","000","",
"83","축산판매업","07_22_04_P","3370000","337000000919880003","19880914","","04","취소/말소/만료/정지/중지","0004","말소","","","","","","0","","부산광역시 연제구 연산동 414-23","부산광역시 연제구 과정로191번가길 45 (연산동)","","연일식육점","20120704140146","I","2018-08-31 23:59:59.0","식육판매업","391573.291422353","189549.960356539","축산물판매업","식육판매업","","000","",
"84","축산판매업","07_22_04_P","3370000","337000000919920005","19920617","","04","취소/말소/만료/정지/중지","0004","말소","","","","","865-4850","0","","부산광역시 연제구 연산동 657-27","부산광역시 연제구 월드컵대로58번길 30 (연산동)","","고성식육점","20120704135422","I","2018-08-31 23:59:59.0","식육판매업","389965.899047463","188722.851286341","축산물판매업","식육판매업","","000","",
"85","축산판매업","07_22_04_P","3370000","337000000919950005","19951221","","04","취소/말소/만료/정지/중지","0004","말소","","","","","","0","","부산광역시 연제구 연산동 684-5","부산광역시 연제구 대리로6번길 90 (연산동)","","연산식육점","20120704140103","I","2018-08-31 23:59:59.0","식육판매업","389961.488942804","188439.727488767","축산물판매업","식육판매업","","000","",
"86","축산판매업","07_22_04_P","3320000","332000000919880018","19881230","","04","취소/말소/만료/정지/중지","0004","말소","20181031","","","","304-0590","32.85","","부산광역시 북구 구포동 1187-3","부산광역시 북구 사상로577번길 18 (구포동)","","일출식품","20201109164849","U","2020-11-11 02:40:00.0","식육판매업","381124.807288507","190332.061391393","축산물판매업","식육판매업","","000","",
"87","축산판매업","07_22_04_P","3300000","330000000920070013","20070416","","04","취소/말소/만료/정지/중지","0004","말소","20200925","","","","506-9002","24.71","","부산광역시 동래구 온천동 1249-6","부산광역시 동래구 아시아드대로 225 (온천동)","47851","유나식품","20200928110902","U","2020-09-30 02:40:00.0","식육판매업","388118.141122676","191413.334056386","축산물판매업","식육판매업","","000","",
"88","축산판매업","07_22_04_P","3300000","330000000920070014","20070504","","04","취소/말소/만료/정지/중지","0004","말소","20200925","","","","505-1702","43","","부산광역시 동래구 사직동 597 사직동한신아파트 105동 1402호","부산광역시 동래구 쇠미로81번길 33, 105동 1402호 (사직동, 사직동한신아파트)","47872","한신축산유통","20200928102237","U","2020-09-30 02:40:00.0","식육판매업","386904.005608412","191063.684612634","축산물판매업","식육판매업","","000","",
"89","축산판매업","07_22_04_P","3370000","337000000919800001","19801127","","04","취소/말소/만료/정지/중지","0004","말소","","","","","503-5741","6.6","","부산광역시 연제구 거제동 987-1","부산광역시 연제구 아시아드대로64번길 20-4 (거제동)","","형제식육점","20140528133017","I","2018-08-31 23:59:59.0","식육판매업","388320.505056845","189831.501290449","축산물판매업","식육판매업","","000","",
"90","축산판매업","07_22_04_P","3370000","337000000919800003","19801230","","04","취소/말소/만료/정지/중지","0004","말소","","","","","","15","","부산광역시 연제구 연산동 778-3","부산광역시 연제구 월드컵대로19번길 12 (연산동)","","우리상회","20120704140223","I","2018-08-31 23:59:59.0","식육판매업","389872.607335424","188328.64053005","축산물판매업","식육판매업","","000","",
"91","축산판매업","07_22_04_P","3300000","330000000920070025","20070816","","04","취소/말소/만료/정지/중지","0004","말소","20200925","","","","558-5607","42.3","","부산광역시 동래구 온천동 184-9","부산광역시 동래구 온천장로 55 (온천동)","47712","가야식육점","20200928092926","U","2020-09-30 02:40:00.0","식육판매업","389402.17394868","192809.548184222","축산물판매업","식육판매업","","000","",
"92","축산판매업","07_22_04_P","3370000","337000000920130016","20130819","","04","취소/말소/만료/정지/중지","0004","말소","20200402","","","","051-752-8460","33.49","","부산광역시 연제구 연산동 397-29","부산광역시 연제구 안연로8번길 53 (연산동)","47565","CH푸드","20200402180533","U","2020-04-04 02:40:00.0","식육판매업","391552.981855104","189724.415799404","축산물판매업","식육판매업","","000","",
"93","축산판매업","07_22_04_P","3250000","325000000919960001","19960315","","04","취소/말소/만료/정지/중지","0004","말소","","","","","256-1748","19.04","","부산광역시 중구 부평동2가 68-9","부산광역시 중구 부평1길 39 (부평동2가)","48977","부원식육점","20140711171702","I","2018-08-31 23:59:59.0","식육판매업","384635.943534804","179897.446833874","축산물판매업","식육판매업","","000","",
"94","축산판매업","07_22_04_P","3250000","325000000919970001","19970425","","04","취소/말소/만료/정지/중지","0004","말소","","","","","247-1959","48.6","","부산광역시 중구 부평동2가 75-4","부산광역시 중구 부평1길 55 (부평동2가)","48977","영주식육점","20150403143818","I","2018-08-31 23:59:59.0","식육판매업","384637.492189029","179978.158333245","축산물판매업","식육판매업","","000","",
"95","축산판매업","07_22_04_P","3370000","337000000920130005","20130124","","04","취소/말소/만료/정지/중지","0004","말소","20200402","","","","051-506-4772","0","","부산광역시 연제구 거제동 1254-6","부산광역시 연제구 금용로34번길 14 (거제동)","47529","일광식품(주)","20200402180508","U","2020-04-04 02:40:00.0","식육판매업","388013.743785495","189588.400559532","축산물판매업","식육판매업","","L00","",
"96","축산판매업","07_22_04_P","3250000","325000000920050006","20050523","","04","취소/말소/만료/정지/중지","0004","말소","","","","","247-2114","169.33","","부산광역시 중구 부평동1가 27-1","부산광역시 중구 중구로33번길 22 (부평동1가)","48978","육미담 부평점","20141030152758","I","2018-08-31 23:59:59.0","식육판매업","384728.430348184","179877.329958975","축산물판매업","식육판매업","","L00","",
"97","축산판매업","07_22_04_P","3250000","325000000920130004","20130528","","04","취소/말소/만료/정지/중지","0004","말소","20190319","","","","243-3838","52.3","","부산광역시 중구 부평동2가 70-19","부산광역시 중구 중구로39번길 42 (부평동2가)","48977","팔도닭집","20190319093410","U","2019-03-21 02:40:00.0","식육판매업","384627.73685259","179920.716834077","축산물판매업","식육판매업","","000","",
"98","축산판매업","07_22_04_P","3380000","338000000919960011","19960724","","04","취소/말소/만료/정지/중지","0004","말소","20190207","","","","","17.05","","부산광역시 수영구 광안동 501-1","부산광역시 수영구 광일로20번가길 26-19 (광안동)","","부산우유광안대리점","20190211201107","U","2019-02-13 02:40:00.0","우유류판매업","392234.14196361","186951.786710359","축산물판매업","우유류판매업","","000","",
