"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부",
"64","이용업","05_19_01_P","3260000","3260000-203-2013-00004","20130419","","01","영업/정상","01","영업","","","","","","11.89","602801","부산광역시 서구 남부민동 685-2번지","부산광역시 서구 해안새벽시장길 88 (남부민동)","49254","남항어선원 복지관내이용원","20191120100221","U","2019-11-22 02:40:00.0","일반이용업","384585.715998121","178919.968810761","일반이용업","7","0","4","","","","0","0","0","N","2","","","","임대","0","","","0","0","N",
"65","이용업","05_19_01_P","3260000","3260000-203-1983-00503","19830121","","01","영업/정상","01","영업","","","","","","54.25","602011","부산광역시 서구 충무동1가 23-2번지","부산광역시 서구 해안새벽시장길 18 (충무동1가)","49254","수산","20191029162347","U","2019-10-31 02:40:00.0","일반이용업","384594.978854562","179240.97559351","일반이용업","","","","","1","1","","","","N","4","","","","임대","","","","","","N",
"66","이용업","05_19_01_P","3260000","3260000-203-1969-00498","19690619","","01","영업/정상","01","영업","","","","","051 243 5448","26.95","602011","부산광역시 서구 충무동1가 14-14번지","부산광역시 서구 충무대로 286-1 (충무동1가)","49254","황태자","20191120095949","U","2019-11-22 02:40:00.0","일반이용업","384551.633359699","179321.317957682","일반이용업","","","2","","","","","","","N","4","","","","임대","","","","","","N",
"67","이용업","05_19_01_P","3260000","3260000-203-2018-00001","20180115","","01","영업/정상","01","영업","","","","","051 242 2762","19.20","602811","부산광역시 서구 동대신동2가 308-1번지","부산광역시 서구 대영로85번길 55 (동대신동2가)","49217","영신이용원","20191029162934","U","2019-10-31 02:40:00.0","일반이용업","384012.998581119","181221.56093473","일반이용업","3","0","1","1","","","0","0","0","N","2","","","","임대","0","0","0","0","0","N",
"68","이용업","05_19_01_P","3260000","3260000-203-2018-00002","20180115","","01","영업/정상","01","영업","","","","","051 243 2163","18.20","602807","부산광역시 서구 동대신동1가 12-110번지","부산광역시 서구 망양로 207-1 (동대신동1가)","49214","서부이용원","20191029163228","U","2019-10-31 02:40:00.0","일반이용업","384608.264219231","181073.094154256","일반이용업","2","0","1","1","","","0","0","0","N","3","","","","임대","0","0","0","0","0","N",
"69","이용업","05_19_01_P","3260000","3260000-203-2010-00005","20101104","","01","영업/정상","01","영업","","","","","","6.00","602831","부산광역시 서구 암남동 354-1번지","부산광역시 서구 충무대로 8 (암남동)","49269","해모수컷트실이용원","20191120100523","U","2019-11-22 02:40:00.0","일반이용업","383870.474584095","177147.052622728","일반이용업","6","0","4","","","","0","0","0","N","2","","","","임대","0","","","0","0","N",
"70","이용업","05_19_01_P","3260000","3260000-203-1981-00832","19811111","","01","영업/정상","01","영업","","","","","051 2409599","38.50","602838","부산광역시 서구 토성동1가 29번지","부산광역시 서구 보수대로 21 (토성동1가)","49247","한전관리부내","20191029163500","U","2019-10-31 02:40:00.0","일반이용업","384476.52819061","179602.433463754","일반이용업","","","1","1","","","","","","N","4","","","","임대","","","","","","N",
"71","이용업","05_19_01_P","3260000","3260000-203-2004-00008","20040907","","01","영업/정상","01","영업","","","","","051 2444723","33.00","602825","부산광역시 서구 서대신동3가 256번지","부산광역시 서구 망양로 34 (서대신동3가)","49225","머슴아","20191120095350","U","2019-11-22 02:40:00.0","일반이용업","383536.556493118","181224.693261904","일반이용업","2","1","1","1","","","","","","N","2","","","","임대","","","","","","N",
"72","이용업","05_19_01_P","3260000","3260000-203-1965-00343","19650610","","01","영업/정상","01","영업","","","","","","20.21","602829","부산광역시 서구 아미동2가 산 19번지","부산광역시 서구 아미로38번길 3 (아미동2가)","49249","신안","20191120095641","U","2019-11-22 02:40:00.0","일반이용업","383399.539189836","179677.367180931","일반이용업","","","1","","","","","","","N","2","","","","자가","","","","","","N",
"73","이용업","05_19_01_P","3260000","3260000-203-1969-00346","19691224","","01","영업/정상","01","영업","","","","","","17.38","602828","부산광역시 서구 아미동2가 141번지","부산광역시 서구 까치고개로160번길 31 (아미동2가)","49243","금성","20191120095713","U","2019-11-22 02:40:00.0","일반이용업","383654.129075086","179693.608198237","일반이용업","","","1","","","","","","","N","3","","","","임대","","","","","","N",
"74","이용업","05_19_01_P","3260000","3260000-203-2013-00009","20131226","","01","영업/정상","01","영업","","","","","","26.60","602811","부산광역시 서구 동대신동2가 411-4번지","부산광역시 서구 대영로 79-1 (동대신동2가)","49217","퀸즈헤어","20191120095916","U","2019-11-22 02:40:00.0","일반이용업","384074.673127406","180955.468886262","일반이용업","2","0","1","","","","0","0","0","N","1","","","","임대","0","","","0","0","N",
"75","이용업","05_19_01_P","3260000","3260000-203-1971-00666","19710320","","01","영업/정상","01","영업","","","","","051 2545458","24.20","602803","부산광역시 서구 남부민동 677-16번지","부산광역시 서구 남부민로10번길 5 (남부민동)","49256","남양","20120105160338","I","2018-08-31 23:59:59.0","일반이용업","384520.463634568","178042.546718211","일반이용업","","","","","1","","","","","N","4","","","","자가","","","","","","N",
"76","이용업","05_19_01_P","3260000","3260000-203-2005-00001","20050114","","01","영업/정상","01","영업","","","","","051 2572600","6.25","602081","부산광역시 서구 부용동1가 66-1번지","부산광역시 서구 보수대로 105-1 (부용동1가)","49223","한웅레포츠구내이용원","20191029163718","U","2019-10-31 02:40:00.0","일반이용업","384193.465647996","180347.461227876","일반이용업","13","2","3","3","","","","","","N","1","","","","임대","","","","","","N",
"77","이용업","05_19_01_P","3260000","3260000-203-2000-00674","20000408","","01","영업/정상","01","영업","","","","","","6.60","602800","부산광역시 서구 남부민동 23-52번지","부산광역시 서구 천마로193번길 6 (남부민동)","49257","대명탕내","20191029162535","U","2019-10-31 02:40:00.0","일반이용업","384288.452295693","178955.862168077","일반이용업","","","2","2","","","","","","N","2","","","","임대","","","","","","N",
"78","이용업","05_19_01_P","3260000","3260000-203-1996-00305","19960415","","01","영업/정상","01","영업","","","","","051 2465400","105.55","602816","부산광역시 서구 부민동1가 36-1번지","부산광역시 서구 구덕로200번길 18 (부민동1가)","49224","쉼터","20191120095114","U","2019-11-22 02:40:00.0","일반이용업","384196.925213109","180012.569588106","일반이용업","","","2","","","","","","","N","7","","","","임대","","","","","","N",
"79","이용업","05_19_01_P","3260000","3260000-203-2010-00002","20100222","","01","영업/정상","01","영업","","","","","",".00","602827","부산광역시 서구 아미동2가 261-126번지","부산광역시 서구 까치고개로 104 (아미동2가)","49242","까치탕내이용원","20191120095524","U","2019-11-22 02:40:00.0","일반이용업","383286.597212501","180200.516246681","일반이용업","2","0","2","2","","","0","0","0","N","2","","","","임대","0","","","0","0","N",
"80","이용업","05_19_01_P","3260000","3260000-203-1989-00783","19891013","","01","영업/정상","01","영업","","","","","","16.50","602055","부산광역시 서구 토성동5가 40-9번지","부산광역시 서구 구덕로 126 (토성동5가)","49246","길평","20191120100023","U","2019-11-22 02:40:00.0","일반이용업","384349.59782209","179389.131381352","일반이용업","3","","2","","","","","","","N","3","","","","임대","","","","","","N",
"81","이용업","05_19_01_P","3260000","3260000-203-2011-00002","20110128","","01","영업/정상","01","영업","","","","","","4.50","602013","부산광역시 서구 충무동3가 1-8번지","부산광역시 서구 충무시장길 58 (충무동3가)","49253","남광탕내이용원","20191029162449","U","2019-10-31 02:40:00.0","일반이용업","384400.384127602","179068.891286961","일반이용업","3","1","2","2","","","0","0","0","N","1","","","","임대","0","","","0","0","N",
"82","이용업","05_19_01_P","3260000","3260000-203-2005-00002","20050311","","01","영업/정상","01","영업","","","","","","12.47","602803","부산광역시 서구 남부민동 523-53번지","부산광역시 서구 충무대로 134 (남부민동)","49264","송도해수피아내","20191120100056","U","2019-11-22 02:40:00.0","일반이용업","384659.337991748","177808.202125354","일반이용업","8","2","3","","","","","","","N","2","","","","임대","","","","","","N",
"83","이용업","05_19_01_P","3260000","3260000-203-1996-00784","19961111","","01","영업/정상","01","영업","","","","","051 2568183","8.59","602831","부산광역시 서구 암남동 348-3번지","부산광역시 서구 충무대로34번길 9 (암남동)","49269","남포탕내","20191120100415","U","2019-11-22 02:40:00.0","일반이용업","383878.405801597","177324.068392007","일반이용업","","","2","","","","","","","N","2","","","","임대","","","","","","N",
"84","이용업","05_19_01_P","3260000","3260000-203-1971-00016","19710512","","01","영업/정상","01","영업","","","","","051 2425563","17.17","602808","부산광역시 서구 동대신동1가 191-4번지","부산광역시 서구 구덕로 280-56 (동대신동1가)","","부산탕내","20191029162700","U","2019-10-31 02:40:00.0","일반이용업","","","일반이용업","","","2","2","","","","","","N","2","","","","임대","","","","","","N",
"85","이용업","05_19_01_P","3260000","3260000-203-1985-00592","19850410","","01","영업/정상","01","영업","","","","","051 2472490","14.04","602803","부산광역시 서구 남부민동 257-1번지","부산광역시 서구 천마로 116 (남부민동)","49256","항구","20191029162612","U","2019-10-31 02:40:00.0","일반이용업","384407.711427292","178203.940057144","일반이용업","","","1","1","","","","","","N","3","","","","임대","","","","","","N",
"86","이용업","05_19_01_P","3260000","3260000-203-1984-00109","19840920","","01","영업/정상","01","영업","","","","","","9.90","602811","부산광역시 서구 동대신동2가 422-4","부산광역시 서구 구덕로296번길 16, 3층 (동대신동2가)","49217","삼익탕구내","20220316104659","U","2022-03-19 02:40:00.0","일반이용업","384012.806104291","181279.860677364","일반이용업","","","2","2","","","","","","N","1","","","","임대","","","","","","N",
"87","이용업","05_19_01_P","3260000","3260000-203-1991-00636","19910919","","01","영업/정상","01","영업","","","","","","9.76","602804","부산광역시 서구 남부민동 439-16번지","부산광역시 서구 천해로 14 (남부민동)","49261","산수","20191120111619","U","2019-11-22 02:40:00.0","일반이용업","383914.970384896","177917.998432326","일반이용업","","","2","","","","","","","N","1","","","","임대","","","","","","N",
"88","이용업","05_19_01_P","3260000","3260000-203-1995-00513","19950906","","01","영업/정상","01","영업","","","","","","76.86","602011","부산광역시 서구 충무동1가 29-5번지","부산광역시 서구 충무대로 275-17 (충무동1가)","","경동","20191120100155","U","2019-11-22 02:40:00.0","일반이용업","384417.209910826","179218.275368094","일반이용업","","","2","","","","","","","N","3","","","","임대","","","","","","N",
"89","이용업","05_19_01_P","3260000","3260000-203-1978-00668","19781215","","01","영업/정상","01","영업","","","","","051 2483604","22.53","602803","부산광역시 서구 남부민동 375번지","부산광역시 서구 천마로 108 (남부민동)","49256","동원","20191120100805","U","2019-11-22 02:40:00.0","일반이용업","384368.736707044","178142.517442838","일반이용업","0","0","1","0","0","0","0","0","0","N","4","","","","임대","0","","","0","0","N",
"90","이용업","05_19_01_P","3260000","3260000-203-2016-00003","20160809","","01","영업/정상","01","영업","","","","","","13.22","602082","부산광역시 서구 부용동2가 93-196번지","부산광역시 서구 고운들로 65, 1층 (부용동2가)","49237","영 이용원","20200608191531","U","2020-06-10 02:40:00.0","일반이용업","383833.268620658","180512.04820829","일반이용업","1","0","1","1","0","0","0","0","0","N","1","","","","임대","0","0","0","0","0","N",
